ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,Hallmark Type,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,Source Note,Source Note Type,Source Note Language,Mark Text,Mark Type,Mark Language,Material,Object Type,Other Identifier,Other Identifier Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Identifier,source_date,Restriction Type
d4c637ee-6365-57eb-9666-dd676c8df32a,tg:mpmre:118_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4c637ee-6365-57eb-9666-dd676c8df32a,tg:mpmre:118_#1,e22_Archives,1,,,,,,isad:mpm:202,"dlod={""name"":""Cahiers de Francfort"",""ark"":""ark:/11975/x0/9e98dde0-7e4e-5c97-9985-25659a064fc3"",""uri"":""/repositories/10/archival_objects/21615"",""id"":""isad:mpm:202"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verkoop van boeken op de Buchmesse""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Cahiers de Francfort"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9e98dde0-7e4e-5c97-9985-25659a064fc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4c637ee-6365-57eb-9666-dd676c8df32a,tg:mpmre:118_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"20,2 x 16,0",,,,,,,,,,,,"20,2 x 16,0 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4c637ee-6365-57eb-9666-dd676c8df32a,tg:mpmre:118_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,202,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4c637ee-6365-57eb-9666-dd676c8df32a,tg:mpmre:118_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,160,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4c637ee-6365-57eb-9666-dd676c8df32a,tg:mpmre:118_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,102,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
d4c637ee-6365-57eb-9666-dd676c8df32a,tg:mpmre:118_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,113,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
d4c637ee-6365-57eb-9666-dd676c8df32a,tg:mpmre:118_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:118_#1,Arch. 1044,isad:mpm:202,10 R 8 B,d4c637ee-6365-57eb-9666-dd676c8df32a,,,,,,,,,,,,,,,,,,
d4c637ee-6365-57eb-9666-dd676c8df32a,tg:mpmre:118_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
d4c637ee-6365-57eb-9666-dd676c8df32a,tg:mpmre:118_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,
d4c637ee-6365-57eb-9666-dd676c8df32a,tg:mpmre:118_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1628,open
d4d3db5e-243d-5442-af0a-89515723c065,tg:mpmak:74_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:74_#1,https://data.museumplantinmoretus.be/ark:/11975/d4d3db5e-243d-5442-af0a-89515723c065,,
d4d3db5e-243d-5442-af0a-89515723c065,tg:mpmak:74_#1,e22_Archives,1,,,,,,isad:mpm:284,"dlod={""name"":""Vrachtbrieven"",""ark"":""ark:/11975/x0/e2d46aba-ddd1-5d85-89fa-a9072085ada1"",""uri"":""/repositories/10/archival_objects/30389"",""id"":""isad:mpm:284"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verzending van boeken naar Frankfurt""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Vrachtbrieven"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/e2d46aba-ddd1-5d85-89fa-a9072085ada1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d3db5e-243d-5442-af0a-89515723c065,tg:mpmak:74_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d3db5e-243d-5442-af0a-89515723c065,tg:mpmak:74_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,32 x 22,,,,,,,,,,,,"32 x 22 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d3db5e-243d-5442-af0a-89515723c065,tg:mpmak:74_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,320,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d3db5e-243d-5442-af0a-89515723c065,tg:mpmak:74_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,220,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d3db5e-243d-5442-af0a-89515723c065,tg:mpmak:74_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
d4d3db5e-243d-5442-af0a-89515723c065,tg:mpmak:74_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,1,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
d4d3db5e-243d-5442-af0a-89515723c065,tg:mpmak:74_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:74_#1,Arch. 926 tris,isad:mpm:284,10 R 8 D,d4d3db5e-243d-5442-af0a-89515723c065,,Arch. 919-930 zijn samen in een moderne convoluutband ingebonden;los stuk tussen arch. 926 en arch. 927,remarks,Nederlands,,,,,,,,,,,,,,
d4d3db5e-243d-5442-af0a-89515723c065,tg:mpmak:74_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
d4d3db5e-243d-5442-af0a-89515723c065,tg:mpmak:74_#1,e22_ObjectTypes,1,kenmerken.mpmtypeak,akvr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,waybills,,,,,,,,,
d4d3db5e-243d-5442-af0a-89515723c065,tg:mpmak:74_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613,open
d58c53e9-e1a0-5ac5-b0d9-66f5116bdfb1,tg:mpmre:561_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:561_#1,https://data.museumplantinmoretus.be/ark:/11975/d58c53e9-e1a0-5ac5-b0d9-66f5116bdfb1,,
d58c53e9-e1a0-5ac5-b0d9-66f5116bdfb1,tg:mpmre:561_#1,e22_Archives,1,,,,,,isad:mpm:364,"dlod={""name"":""Brievenboeken en kopieboeken"",""ark"":""ark:/11975/x0/ec784998-24b8-53fc-9926-d46343056ff0"",""uri"":""/repositories/10/archival_objects/38949"",""id"":""isad:mpm:364"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Briefwisseling"",""Concepten en afschriften van uitgaande brieven""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Brievenboeken en kopieboeken"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/ec784998-24b8-53fc-9926-d46343056ff0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d58c53e9-e1a0-5ac5-b0d9-66f5116bdfb1,tg:mpmre:561_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,42 x 20,,,,,,,,,,,,"42 x 20 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d58c53e9-e1a0-5ac5-b0d9-66f5116bdfb1,tg:mpmre:561_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,420,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d58c53e9-e1a0-5ac5-b0d9-66f5116bdfb1,tg:mpmre:561_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,200,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d58c53e9-e1a0-5ac5-b0d9-66f5116bdfb1,tg:mpmre:561_#1,e22_DocumentStatus,1,kenmerken.mpmorighs,tc,,,,,,,,,,,,,transcriptions (documents),,,,,,,,,,,,,,,,,,,,,,,,,,,,
d58c53e9-e1a0-5ac5-b0d9-66f5116bdfb1,tg:mpmre:561_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,139,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
d58c53e9-e1a0-5ac5-b0d9-66f5116bdfb1,tg:mpmre:561_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,139,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
d58c53e9-e1a0-5ac5-b0d9-66f5116bdfb1,tg:mpmre:561_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:561_#1,Arch. 279,isad:mpm:364,10 Q 4 B,d58c53e9-e1a0-5ac5-b0d9-66f5116bdfb1,,,,,,,,,,,,,,,,,,
d58c53e9-e1a0-5ac5-b0d9-66f5116bdfb1,tg:mpmre:561_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
d58c53e9-e1a0-5ac5-b0d9-66f5116bdfb1,tg:mpmre:561_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,rebb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,letter books,,,,,,,,,
d58c53e9-e1a0-5ac5-b0d9-66f5116bdfb1,tg:mpmre:561_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716,open
d658efae-4729-5980-8414-40e939791255,tg:mpmak:16_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:16_#1,https://data.museumplantinmoretus.be/ark:/11975/d658efae-4729-5980-8414-40e939791255,,
d658efae-4729-5980-8414-40e939791255,tg:mpmak:16_#1,e22_Archives,1,,,,,,isad:mpm:253,"dlod={""name"":""Reglementen en bestuurszaken van de ziekenbus"",""ark"":""ark:/11975/x0/6dfc0f99-6bbd-521e-9d46-6dbf59665dee"",""uri"":""/repositories/10/archival_objects/27072"",""id"":""isad:mpm:253"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Drukkerij"",""Werklieden"",""~[Kapel van de Officina Plantiniana](au::108358:1.1)~"",""Ziekenbus""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Reglementen en bestuurszaken van de ziekenbus"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/6dfc0f99-6bbd-521e-9d46-6dbf59665dee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d658efae-4729-5980-8414-40e939791255,tg:mpmak:16_#1,e22_Carrier,1,,,,,,,,,kenmerken.mpmdragerak,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d658efae-4729-5980-8414-40e939791255,tg:mpmak:16_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"31,2 x 20,2",,,,,,,,,,,,"31,2 x 20,2 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d658efae-4729-5980-8414-40e939791255,tg:mpmak:16_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,312,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d658efae-4729-5980-8414-40e939791255,tg:mpmak:16_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,202,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d658efae-4729-5980-8414-40e939791255,tg:mpmak:16_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,8,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
d658efae-4729-5980-8414-40e939791255,tg:mpmak:16_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,9,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
d658efae-4729-5980-8414-40e939791255,tg:mpmak:16_#1,e22_HallmarkTypes,1,kenmerken.mpmwaarmerk,akwaht,,,,,,,,,,,,,,,,,signatures (names),,,,,,,,,,,,,,,,,,,,,,,,
d658efae-4729-5980-8414-40e939791255,tg:mpmak:16_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmak,tg:mpmak:16_#1,Arch. 432,isad:mpm:253,10 Q 6 E,d658efae-4729-5980-8414-40e939791255,fol. [1-9],Vooraan ingebonden bij arch. 432,remarks,Nederlands,,,,,,,,,,,,,,
d658efae-4729-5980-8414-40e939791255,tg:mpmak:16_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
d658efae-4729-5980-8414-40e939791255,tg:mpmak:16_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1653,open
d750dfb7-a95f-53a4-b697-ab2dd64aaccf,tg:mpmre:111_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:111_#1,https://data.museumplantinmoretus.be/ark:/11975/d750dfb7-a95f-53a4-b697-ab2dd64aaccf,,
d750dfb7-a95f-53a4-b697-ab2dd64aaccf,tg:mpmre:111_#1,e22_AnnotationsMaterial,1,kenmerken.mpmaccess,acai,Alfabetische index,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d750dfb7-a95f-53a4-b697-ab2dd64aaccf,tg:mpmre:111_#1,e22_Archives,1,,,,,,isad:mpm:202,"dlod={""name"":""Cahiers de Francfort"",""ark"":""ark:/11975/x0/9e98dde0-7e4e-5c97-9985-25659a064fc3"",""uri"":""/repositories/10/archival_objects/21615"",""id"":""isad:mpm:202"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Financiële stukken geordend naar onderwerp"",""Frankfurter Buchmesse"",""Verkoop van boeken op de Buchmesse""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Cahiers de Francfort"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/9e98dde0-7e4e-5c97-9985-25659a064fc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d750dfb7-a95f-53a4-b697-ab2dd64aaccf,tg:mpmre:111_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"20,3 x 16,2",,,,,,,,,,,,"20,3 x 16,2 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d750dfb7-a95f-53a4-b697-ab2dd64aaccf,tg:mpmre:111_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,203,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d750dfb7-a95f-53a4-b697-ab2dd64aaccf,tg:mpmre:111_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,162,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d750dfb7-a95f-53a4-b697-ab2dd64aaccf,tg:mpmre:111_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,79,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
d750dfb7-a95f-53a4-b697-ab2dd64aaccf,tg:mpmre:111_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,105,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
d750dfb7-a95f-53a4-b697-ab2dd64aaccf,tg:mpmre:111_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:111_#1,Arch. 1037,isad:mpm:202,10 R 8 B,d750dfb7-a95f-53a4-b697-ab2dd64aaccf,,,,,,,,,,,,,,,,,,
d750dfb7-a95f-53a4-b697-ab2dd64aaccf,tg:mpmre:111_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>DDD</p>
",signatures (names),Nederlands,,,,,,,,,,,
d750dfb7-a95f-53a4-b697-ab2dd64aaccf,tg:mpmre:111_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
d750dfb7-a95f-53a4-b697-ab2dd64aaccf,tg:mpmre:111_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,
d750dfb7-a95f-53a4-b697-ab2dd64aaccf,tg:mpmre:111_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624,open
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:143_#1,https://data.museumplantinmoretus.be/ark:/11975/d7708212-b346-5552-81f0-4429608ca051,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Archives,1,,,,,,isad:mpm:211,"dlod={""name"":""Memorialen wekelijkse betalingen"",""ark"":""ark:/11975/x0/74a72e7b-a9c5-5f31-b017-1c0d990b0c23"",""uri"":""/repositories/10/archival_objects/22578"",""id"":""isad:mpm:211"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Drukkerij"",""Werklieden"",""'~[Concordia](au::108363)~' van de correctoren""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Memorialen wekelijkse betalingen"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/74a72e7b-a9c5-5f31-b017-1c0d990b0c23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,"27,6 x 24,3",,,,,,,,,,,,"27,6 x 24,3 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,276,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,243,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,230,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,360,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:143_#1,Arch. 794,isad:mpm:211,10 R 9 A,d7708212-b346-5552-81f0-4429608ca051,,,,,,,,,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751,open
d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,tg:mpmre:462_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:462_#1,https://data.museumplantinmoretus.be/ark:/11975/d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,,
d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,tg:mpmre:462_#1,e22_Archives,1,,,,,,isad:mpm:213,"dlod={""name"":""Verkoop in de boekwinkel"",""ark"":""ark:/11975/x0/a960d389-7c3d-575b-9c5b-418c1bbbb19e"",""uri"":""/repositories/10/archival_objects/22792"",""id"":""isad:mpm:213"",""nameWithContext"":[""Archief van de ~[Officina Plantiniana](au::106905)~"",""Boekhouding"",""Registers"",""Grootboeken""],""resourceName"":""Plantin-~[Moretus](au::106910)~ archief"",""resourceArk"":""ark:/11975/x0/fa957442-ea6f-5037-bc8c-af8ef80f08ae"",""resourceURI"":""/repositories/10/resources/2355"",""resourceID"":""isad:mpm:22"",""capacity"":""Verkoop in de boekwinkel"",""isCapacity"":true,""orgID"":""mpm"",""suggestType"":""archiveobject""}",ark:/11975/x0/a960d389-7c3d-575b-9c5b-418c1bbbb19e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,tg:mpmre:462_#1,e22_DimensionSourceNotes,1,kenmerken/mpmformaths.mpmformathsafm,23 x 18,,,,,,,,,,,,"23 x 18 - height, width, kenmerken/mpmformaths.mpmformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,tg:mpmre:462_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,230,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,tg:mpmre:462_#1,e22_Dimensions,,kenmerken/mpmformaths.mpmformathsafm,,,,,,,,,,180,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,tg:mpmre:462_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,,,,,,,,,,,,,,,209,folios (leaves),aantal beschreven,,,,,,,,,,,,,,,,,,,,,,,,,
d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,tg:mpmre:462_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,,,,,,,,,,,,,,,213,folios (leaves),aantal totaal,,,,,,,,,,,,,,,,,,,,,,,,,
d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,tg:mpmre:462_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,mpmre,tg:mpmre:462_#1,Arch. 1074,isad:mpm:213,10 R 8 A,d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,,,,,,,,,,,,,,,,,,
d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,tg:mpmre:462_#1,e22_Materials,1,kenmerken.mpmschrijf,in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,
d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,tg:mpmre:462_#1,e22_ObjectTypes,1,kenmerken.mpmtypere,redb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daybooks,,,,,,,,,
d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,tg:mpmre:462_#1,e22_UsageRestrictions,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604,open
d79bd735-8187-513b-bbfb-93716a3a2a52,tg:mpmre:237_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:237_#1,https://data.museumplantinmoretus.be/ark:/11975/d79bd735-8187-513b-bbfb-93716a3a2a52,,
