ResourceID,brocade.id,card,order,source_field,source_code,Annotation (nl),Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget (nl),Connected Subject Identifier,Connected Subject Type,Creation Time Span Source Note (nl),Description (nl),Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value (nl),Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number (nl),Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
d10c70c6-1d3c-5d9f-b6d4-6b90dcb8ce09,tg:mpmbr:113,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:113,https://data.museumplantinmoretus.be/ark:/11975/d10c70c6-1d3c-5d9f-b6d4-6b90dcb8ce09,Brieven,,,,
d10c70c6-1d3c-5d9f-b6d4-6b90dcb8ce09,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""508908c6-31e3-4161-ac98-3082678b3788"", ""ontologyProperty"": """", ""resourceXresourceId"": ""19d636f9-2bd9-4fea-926b-2673be2114d1"", ""inverseOntologyProperty"": """"}]"
d10c70c6-1d3c-5d9f-b6d4-6b90dcb8ce09,tg:mpmbr:113,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806,1921,No Copyright - Public Domain Mark 1.0,
d10c70c6-1d3c-5d9f-b6d4-6b90dcb8ce09,tg:mpmbr:113,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,18060322,,,,,,,,,,,,,,,,,,,,,,,,,
d10c70c6-1d3c-5d9f-b6d4-6b90dcb8ce09,tg:mpmbr:113,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
d10c70c6-1d3c-5d9f-b6d4-6b90dcb8ce09,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000104,referentienummer,False,,,,,,,,,,,
d10c70c6-1d3c-5d9f-b6d4-6b90dcb8ce09,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:113,brocade id,False,,,,,,,,,,,
d10c70c6-1d3c-5d9f-b6d4-6b90dcb8ce09,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:113/N,brocade url,False,,,,,,,,,,,
d10c70c6-1d3c-5d9f-b6d4-6b90dcb8ce09,tg:mpmbr:113,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8c148ce0-9e9c-572a-b420-d448d21fca49"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba8869a3-d8c9-4927-af0b-444aee37db2c"", ""inverseOntologyProperty"": """"}]",,,,,,,,
d128688e-95ea-5858-91e3-d807af729121,tg:mpmbr:964,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:964,https://data.museumplantinmoretus.be/ark:/11975/d128688e-95ea-5858-91e3-d807af729121,Brieven,,,,
d128688e-95ea-5858-91e3-d807af729121,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""faef50f8-2372-4e14-a30e-4ebd7c70bdc1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5d391b4e-a7de-4512-b9d4-d11cf638ae08"", ""inverseOntologyProperty"": """"}]"
d128688e-95ea-5858-91e3-d807af729121,tg:mpmbr:964,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,1690,No Copyright - Public Domain Mark 1.0,
d128688e-95ea-5858-91e3-d807af729121,tg:mpmbr:964,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,15750320,,,,,,,,,,,,,,,,,,,,,,,,,
d128688e-95ea-5858-91e3-d807af729121,tg:mpmbr:964,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
d128688e-95ea-5858-91e3-d807af729121,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000949,referentienummer,False,,,,,,,,,,,
d128688e-95ea-5858-91e3-d807af729121,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:964,brocade id,False,,,,,,,,,,,
d128688e-95ea-5858-91e3-d807af729121,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:964/N,brocade url,False,,,,,,,,,,,
d128688e-95ea-5858-91e3-d807af729121,tg:mpmbr:964,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1cf585bf-7e2a-52cd-a611-8e57be43b1c7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d3afe254-0ba3-4fc4-bccd-b2335763f3e6"", ""inverseOntologyProperty"": """"}]",,,,,,,,
d18dd5d9-df61-52e1-850a-8be0f057af51,tg:mpmbr:120,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:120,https://data.museumplantinmoretus.be/ark:/11975/d18dd5d9-df61-52e1-850a-8be0f057af51,Brieven,,,,
d18dd5d9-df61-52e1-850a-8be0f057af51,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""213018ce-6238-4dab-8396-e13a1b8742f2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""324f47f1-7498-48c1-a1e7-601336ee2dc6"", ""inverseOntologyProperty"": """"}]"
d18dd5d9-df61-52e1-850a-8be0f057af51,tg:mpmbr:120,e73_ConnectedSubjects,,,au::108458,,,,mpm,7f996130-10f3-540e-9cbc-c131aa3a5f75,ow,subjects (content of works),au::108458:1,au::108458g:1,,"dlod={""suggest"":[""/agents/people/11605006"",""au::108458"",""au::108458:1"",""ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75"",""Franciscus Joannes Moretus""],""name"":""Franciscus Joannes Moretus"",""ark"":""ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75"",""uri"":""/agents/people/11605006"",""id"":""au::108458:1"",""isCapacity"":false}",ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75,agent,,,,,,,,,,,,,,,,,,,,,,,,,,
d18dd5d9-df61-52e1-850a-8be0f057af51,tg:mpmbr:120,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768,1883,No Copyright - Public Domain Mark 1.0,
d18dd5d9-df61-52e1-850a-8be0f057af51,tg:mpmbr:120,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,17680803,,,,,,,,,,,,,,,,,,,,,,,,,
d18dd5d9-df61-52e1-850a-8be0f057af51,tg:mpmbr:120,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
d18dd5d9-df61-52e1-850a-8be0f057af51,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000111,referentienummer,False,,,,,,,,,,,
d18dd5d9-df61-52e1-850a-8be0f057af51,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:120,brocade id,False,,,,,,,,,,,
d18dd5d9-df61-52e1-850a-8be0f057af51,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:120/N,brocade url,False,,,,,,,,,,,
d18dd5d9-df61-52e1-850a-8be0f057af51,tg:mpmbr:120,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ee42bb95-ccff-538b-ad88-e234a331db40"", ""ontologyProperty"": """", ""resourceXresourceId"": ""52ee9f17-3071-4876-b378-8b88429df823"", ""inverseOntologyProperty"": """"}]",,,,,,,,
d21f4de8-2eb0-5865-ad49-91cd3fd32efd,tg:mpmbr:363,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:363,https://data.museumplantinmoretus.be/ark:/11975/d21f4de8-2eb0-5865-ad49-91cd3fd32efd,Brieven,,,,
d21f4de8-2eb0-5865-ad49-91cd3fd32efd,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c3fcc805-a3bb-4f05-98c4-80b2d70d4b0e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""73aab449-fa00-4b09-ac1c-c6207c53e4a3"", ""inverseOntologyProperty"": """"}]"
d21f4de8-2eb0-5865-ad49-91cd3fd32efd,tg:mpmbr:363,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,1753,No Copyright - Public Domain Mark 1.0,
d21f4de8-2eb0-5865-ad49-91cd3fd32efd,tg:mpmbr:363,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16380912,,,,,,,,,,,,,,,,,,,,,,,,,
d21f4de8-2eb0-5865-ad49-91cd3fd32efd,tg:mpmbr:363,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
d21f4de8-2eb0-5865-ad49-91cd3fd32efd,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000352,referentienummer,False,,,,,,,,,,,
d21f4de8-2eb0-5865-ad49-91cd3fd32efd,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:363,brocade id,False,,,,,,,,,,,
d21f4de8-2eb0-5865-ad49-91cd3fd32efd,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:363/N,brocade url,False,,,,,,,,,,,
d21f4de8-2eb0-5865-ad49-91cd3fd32efd,tg:mpmbr:363,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9fd10afb-30db-58ec-a2b8-2aac35205e63"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a12a9743-d205-452c-9bee-ebc66e4c9510"", ""inverseOntologyProperty"": """"}]",,,,,,,,
d28b0b09-04f1-5675-bacd-3905667efbc2,tg:mpmbr:330,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:330,https://data.museumplantinmoretus.be/ark:/11975/d28b0b09-04f1-5675-bacd-3905667efbc2,Brieven,,,,
d28b0b09-04f1-5675-bacd-3905667efbc2,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""51f279ed-1642-43a1-9a81-07969db81dc8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a5c13923-e0dd-4da5-a46f-18348625ed75"", ""inverseOntologyProperty"": """"}]"
d28b0b09-04f1-5675-bacd-3905667efbc2,tg:mpmbr:330,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,1753,No Copyright - Public Domain Mark 1.0,
d28b0b09-04f1-5675-bacd-3905667efbc2,tg:mpmbr:330,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16380616,,,,,,,,,,,,,,,,,,,,,,,,,
d28b0b09-04f1-5675-bacd-3905667efbc2,tg:mpmbr:330,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
d28b0b09-04f1-5675-bacd-3905667efbc2,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000319,referentienummer,False,,,,,,,,,,,
d28b0b09-04f1-5675-bacd-3905667efbc2,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:330,brocade id,False,,,,,,,,,,,
d28b0b09-04f1-5675-bacd-3905667efbc2,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:330/N,brocade url,False,,,,,,,,,,,
d28b0b09-04f1-5675-bacd-3905667efbc2,tg:mpmbr:330,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""765f0107-d47d-5f3d-b617-64aafcdecf93"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3e06b04e-3e35-4447-b91e-5e813c484f56"", ""inverseOntologyProperty"": """"}]",,,,,,,,
d2a62fdc-e464-5d7c-89c0-b100cbf86fa0,tg:mpmbr:1177,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1177,https://data.museumplantinmoretus.be/ark:/11975/d2a62fdc-e464-5d7c-89c0-b100cbf86fa0,Brieven,,,,
d2a62fdc-e464-5d7c-89c0-b100cbf86fa0,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""99422c07-8f76-4747-9259-6d28e0ce2de6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a9ac633c-dd07-4f14-a277-be96152075cc"", ""inverseOntologyProperty"": """"}]"
d2a62fdc-e464-5d7c-89c0-b100cbf86fa0,tg:mpmbr:1177,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677,1792,No Copyright - Public Domain Mark 1.0,
d2a62fdc-e464-5d7c-89c0-b100cbf86fa0,tg:mpmbr:1177,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16771112,,,,,,,,,,,,,,,,,,,,,,,,,
d2a62fdc-e464-5d7c-89c0-b100cbf86fa0,tg:mpmbr:1177,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
d2a62fdc-e464-5d7c-89c0-b100cbf86fa0,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001161,referentienummer,False,,,,,,,,,,,
d2a62fdc-e464-5d7c-89c0-b100cbf86fa0,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1177,brocade id,False,,,,,,,,,,,
d2a62fdc-e464-5d7c-89c0-b100cbf86fa0,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1177/N,brocade url,False,,,,,,,,,,,
d2a62fdc-e464-5d7c-89c0-b100cbf86fa0,tg:mpmbr:1177,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""94808d54-7a27-5106-9391-76993b7b7ad8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""86d171f1-e420-4940-afce-238d6d49a3f6"", ""inverseOntologyProperty"": """"}]",,,,,,,,
d2c25645-7c82-5884-92c9-f67ce0942d9f,tg:mpmbr:657,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:657,https://data.museumplantinmoretus.be/ark:/11975/d2c25645-7c82-5884-92c9-f67ce0942d9f,Brieven,,,,
d2c25645-7c82-5884-92c9-f67ce0942d9f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b1ef6b50-615e-4f66-9fc3-37465f76c92f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e28d78c1-aca6-467a-85f9-4cc6cf5cee62"", ""inverseOntologyProperty"": """"}]"
d2c25645-7c82-5884-92c9-f67ce0942d9f,tg:mpmbr:657,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640,1755,No Copyright - Public Domain Mark 1.0,
d2c25645-7c82-5884-92c9-f67ce0942d9f,tg:mpmbr:657,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16401221,,,,,,,,,,,,,,,,,,,,,,,,,
d2c25645-7c82-5884-92c9-f67ce0942d9f,tg:mpmbr:657,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
d2c25645-7c82-5884-92c9-f67ce0942d9f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000642,referentienummer,False,,,,,,,,,,,
d2c25645-7c82-5884-92c9-f67ce0942d9f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:657,brocade id,False,,,,,,,,,,,
d2c25645-7c82-5884-92c9-f67ce0942d9f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:657/N,brocade url,False,,,,,,,,,,,
d2c25645-7c82-5884-92c9-f67ce0942d9f,tg:mpmbr:657,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4470c075-0146-5d44-9e49-cbf82e51b71e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ec7a5704-4023-4a57-b596-992697c22ed1"", ""inverseOntologyProperty"": """"}]",,,,,,,,
d2c6c402-4cb0-5d56-b5a4-96b1603b513c,tg:mpmbr:1080,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1080,https://data.museumplantinmoretus.be/ark:/11975/d2c6c402-4cb0-5d56-b5a4-96b1603b513c,Brieven,,,,
d2c6c402-4cb0-5d56-b5a4-96b1603b513c,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c95eb389-3ef1-4afd-b891-9478cf70841b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f2450acf-b01e-4ecc-9d82-c7383c72e6ea"", ""inverseOntologyProperty"": """"}]"
d2c6c402-4cb0-5d56-b5a4-96b1603b513c,tg:mpmbr:1080,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637,1752,No Copyright - Public Domain Mark 1.0,
d2c6c402-4cb0-5d56-b5a4-96b1603b513c,tg:mpmbr:1080,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16370404,,,,,,,,,,,,,,,,,,,,,,,,,
d2c6c402-4cb0-5d56-b5a4-96b1603b513c,tg:mpmbr:1080,e73_Languages,1,kenmerken.mpmlanguage,lat,,,,,,,,,,,,,,,,,,,,,,,,,Latin (language),,,,,,,,,,,,,,
d2c6c402-4cb0-5d56-b5a4-96b1603b513c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001064,referentienummer,False,,,,,,,,,,,
d2c6c402-4cb0-5d56-b5a4-96b1603b513c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1080,brocade id,False,,,,,,,,,,,
d2c6c402-4cb0-5d56-b5a4-96b1603b513c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1080/N,brocade url,False,,,,,,,,,,,
d2c6c402-4cb0-5d56-b5a4-96b1603b513c,tg:mpmbr:1080,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2fc399ca-7cb5-551e-9f3b-ba9693e1a7b4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""70ecc9a3-13b7-4f09-833d-3e7ed00fb939"", ""inverseOntologyProperty"": """"}]",,,,,,,,
d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,tg:mpmbr:1077,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1077,https://data.museumplantinmoretus.be/ark:/11975/d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,Brieven,,,,
d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""12714528-27a3-4b32-a066-ac0461e08d70"", ""ontologyProperty"": """", ""resourceXresourceId"": ""64f4a231-aa58-40e1-9260-44751eb962c5"", ""inverseOntologyProperty"": """"}]"
d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,tg:mpmbr:1077,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635,1750,No Copyright - Public Domain Mark 1.0,
d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,tg:mpmbr:1077,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16350324,,,,,,,,,,,,,,,,,,,,,,,,,
d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,tg:mpmbr:1077,e73_Languages,1,kenmerken.mpmlanguage,lat,,,,,,,,,,,,,,,,,,,,,,,,,Latin (language),,,,,,,,,,,,,,
d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001061,referentienummer,False,,,,,,,,,,,
d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1077,brocade id,False,,,,,,,,,,,
d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1077/N,brocade url,False,,,,,,,,,,,
d2dcc638-b3d0-5d5a-bbb5-d06fbfbf9818,tg:mpmbr:1077,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""67d46829-f026-5905-a982-680f36f28c1e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d1b0d69a-c978-4f7f-93e2-ff427e01cdef"", ""inverseOntologyProperty"": """"}]",,,,,,,,
d36e0072-e3b6-586e-bf9d-d5b422a6279f,tg:mpmbr:723,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:723,https://data.museumplantinmoretus.be/ark:/11975/d36e0072-e3b6-586e-bf9d-d5b422a6279f,Brieven,,,,
d36e0072-e3b6-586e-bf9d-d5b422a6279f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3dfa47e6-c74f-46ed-811a-3de278d38a54"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fb2b46ac-23cf-4a2e-976c-65b4e72f9acf"", ""inverseOntologyProperty"": """"}]"
d36e0072-e3b6-586e-bf9d-d5b422a6279f,tg:mpmbr:723,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572,1687,No Copyright - Public Domain Mark 1.0,
d36e0072-e3b6-586e-bf9d-d5b422a6279f,tg:mpmbr:723,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,15720330,,,,,,,,,,,,,,,,,,,,,,,,,
d36e0072-e3b6-586e-bf9d-d5b422a6279f,tg:mpmbr:723,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
d36e0072-e3b6-586e-bf9d-d5b422a6279f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000709,referentienummer,False,,,,,,,,,,,
d36e0072-e3b6-586e-bf9d-d5b422a6279f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:723,brocade id,False,,,,,,,,,,,
d36e0072-e3b6-586e-bf9d-d5b422a6279f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:723/N,brocade url,False,,,,,,,,,,,
d36e0072-e3b6-586e-bf9d-d5b422a6279f,tg:mpmbr:723,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""da843363-8bcf-5195-81e5-ba82e7ecce90"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f906e9b2-0572-46ad-a66b-16cb48cc7a6c"", ""inverseOntologyProperty"": """"}]",,,,,,,,
d3936db3-7263-5046-b860-b4ce7612fcaa,tg:mpmbr:343,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:343,https://data.museumplantinmoretus.be/ark:/11975/d3936db3-7263-5046-b860-b4ce7612fcaa,Brieven,,,,
d3936db3-7263-5046-b860-b4ce7612fcaa,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6da90541-47bd-46ae-a0f5-54025aa03fdc"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6a1065bc-ee79-4eb3-a6c3-010c04821a00"", ""inverseOntologyProperty"": """"}]"
d3936db3-7263-5046-b860-b4ce7612fcaa,tg:mpmbr:343,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,1753,No Copyright - Public Domain Mark 1.0,
d3936db3-7263-5046-b860-b4ce7612fcaa,tg:mpmbr:343,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,16380720,,,,,,,,,,,,,,,,,,,,,,,,,
d3936db3-7263-5046-b860-b4ce7612fcaa,tg:mpmbr:343,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,
d3936db3-7263-5046-b860-b4ce7612fcaa,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000332,referentienummer,False,,,,,,,,,,,
