ResourceID,mmb_id_mat,card,order,Acquisition Brocade ID,Acquisition Widget,Archive Brocade ID,Archive Widget,source_value,Dimension Value,Dimension Type,Dimension Measurement Unit,au_code,au_name,Production Actor Role,Production Actor Note,Production Actor Widget,Start Date,End Date,source_field,source_date,Restriction Type,Image URL,Image Manifest,Image Manifest Type,Image URL Type,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Object Type,Other Identifier Type,Other Identifier,Annotation Type,Annotation Language,Annotation
c68a31e5-f476-5ff8-8953-265daa26d392,tg:mmbdc:150_#1,e22_ProductionActors,1,,,,,,,,,au::5179:1,"Delbeke, August",authors,,"dlod={""suggest"":[""/agents/people/554153"",""au::5179"",""au::5179:1"",""ark:/83110/x0/0247daf1-3723-5112-b386-c97178556126"",""August Delbeke""],""name"":""August Delbeke"",""ark"":""ark:/83110/x0/0247daf1-3723-5112-b386-c97178556126"",""uri"":""/agents/people/554153"",""id"":""au::5179:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
c68a31e5-f476-5ff8-8953-265daa26d392,tg:mmbdc:150_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1904-uu-uu,,,,,,,,,,,,,,,,,,,,
c68a31e5-f476-5ff8-8953-265daa26d392,tg:mmbdc:150_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1904,permission required,,,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:52_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/cacfe543-304c-5905-9679-60c5fdf3537f,Doos A.IX,,financial records,record identifiers,MMB.A.1319,remarks,Nederlands,8 stuks
cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,e22_Archives,1,,,MMB.A.I.D.1.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,,e22_Dimensions,,,,,,110 x 217 mm,110,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,,e22_Dimensions,,,,,,110 x 217 mm,217,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/JmERoXATXYDnMTZT37ipV7EB,https://dams.antwerpen.be/iiif/JmERoXATXYDnMTZT37ipV7EB/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,e22_ProductionActors,1,,,,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220362"",""au::115207"",""au::115207:1"",""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""Henriëtte Mayer van den Bergh""],""name"":""Henriëtte Mayer van den Bergh"",""ark"":""ark:/83110/x0/40bc60cd-eeb9-5d4a-88b2-e164ea534a59"",""uri"":""/agents/people/12220362"",""id"":""au::115207:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,e22_ProductionActors,2,,,,,,,,,au::27863:1,"Cols, Alphonse",subjects (content of works),,"dlod={""suggest"":[""/agents/people/2981341"",""au::27863"",""au::27863:1"",""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""Alphonse Cols""],""name"":""Alphonse Cols"",""ark"":""ark:/83110/x0/a516596a-0003-54ad-871e-c9aabffec538"",""uri"":""/agents/people/2981341"",""id"":""au::27863:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1919-10-10,1920-11-25,,,,,,,,,,,,,,,,,,,
cacfe543-304c-5905-9679-60c5fdf3537f,tg:mmbdc:52_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1919,permission required,,,,,,,,,,,,,,,,
cbf9d6f1-891b-5760-b712-647aa6714646,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:35_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/cbf9d6f1-891b-5760-b712-647aa6714646,Doos A.IX,,obituaries,record identifiers,MMB.A.1241,,,
cbf9d6f1-891b-5760-b712-647aa6714646,tg:mmbdc:35_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbf9d6f1-891b-5760-b712-647aa6714646,,e22_Dimensions,,,,,,108 x 66 mm,108,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
cbf9d6f1-891b-5760-b712-647aa6714646,,e22_Dimensions,,,,,,108 x 66 mm,66,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
cbf9d6f1-891b-5760-b712-647aa6714646,tg:mmbdc:35_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/cMaeYZNdNBOlEHfcxzEpBdVG,https://dams.antwerpen.be/iiif/cMaeYZNdNBOlEHfcxzEpBdVG/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
cbf9d6f1-891b-5760-b712-647aa6714646,tg:mmbdc:35_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",subjects (content of works),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
cbf9d6f1-891b-5760-b712-647aa6714646,tg:mmbdc:35_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1901-05-04,,,,,,,,,,,,,,,,,,,,
cbf9d6f1-891b-5760-b712-647aa6714646,tg:mmbdc:35_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1901,permission required,,,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:103_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/cd33b542-3106-54f0-8790-a0b54f937bdb,Doos A.XI,,files (document groupings),record identifiers,MMB.A.1525,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103_#1,e22_Archives,1,,,MMB.A.I.D.2.a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,,e22_Dimensions,,,,,,278 x 219 mm,278,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,,e22_Dimensions,,,,,,278 x 219 mm,219,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/ylJglPeVTaPJPmeZQbZkQQSC,https://dams.antwerpen.be/iiif/ylJglPeVTaPJPmeZQbZkQQSC/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103_#1,e22_ProductionActors,1,,,,,,,,,au::115285:1,"Hertoghe, Eugène",authors,,"dlod={""suggest"":[""/agents/people/12220399"",""au::115285"",""au::115285:1"",""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""Eugène Hertoghe""],""name"":""Eugène Hertoghe"",""ark"":""ark:/83110/x0/1b817d91-e870-5d12-a985-a3ff350a7a51"",""uri"":""/agents/people/12220399"",""id"":""au::115285:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103_#1,e22_ProductionActors,2,,,,,,,,,au::115284:1,"Verelst, Willem",signers,,"dlod={""suggest"":[""/agents/people/12220104"",""au::115284"",""au::115284:1"",""ark:/83110/x0/d26da96d-b4c2-5e81-980d-6d12344bae35"",""Willem Verelst""],""name"":""Willem Verelst"",""ark"":""ark:/83110/x0/d26da96d-b4c2-5e81-980d-6d12344bae35"",""uri"":""/agents/people/12220104"",""id"":""au::115284:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1917-03-20,,,,,,,,,,,,,,,,,,,,
cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1917,permission required,,,,,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:68_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/ce605f59-404a-5c23-a8ce-8c954c9c8145,Doos A.XI,,financial records,record identifiers,MMB.A.1459,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,tg:mmbdc:68_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,tg:mmbdc:68_#1,e22_Archives,1,,,MMB.A.I.D.2.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,,e22_Dimensions,,,,,,274 x 212 mm,274,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,,e22_Dimensions,,,,,,274 x 212 mm,212,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,tg:mmbdc:68_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/F1LJGOjKZTRxaVeblX7kOWgd,https://dams.antwerpen.be/iiif/F1LJGOjKZTRxaVeblX7kOWgd/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,tg:mmbdc:68_#1,e22_ProductionActors,1,,,,,,,,,au::3276:1,"Buschmann [Sr.], Paul",authors,,"dlod={""suggest"":[""/agents/people/350532"",""au::3276"",""au::3276:1"",""ark:/83110/x0/31ee8696-d08a-580f-9a34-1cec987261a1"",""Paul Buschmann""],""name"":""Paul Buschmann"",""ark"":""ark:/83110/x0/31ee8696-d08a-580f-9a34-1cec987261a1"",""uri"":""/agents/people/350532"",""id"":""au::3276:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,tg:mmbdc:68_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1904-12-31,,,,,,,,,,,,,,,,,,,,
ce605f59-404a-5c23-a8ce-8c954c9c8145,tg:mmbdc:68_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1904,permission required,,,,,,,,,,,,,,,,
cf4c3a10-d582-5659-af09-9be8f581441c,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:89_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/cf4c3a10-d582-5659-af09-9be8f581441c,Doos A.XI,,financial records,record identifiers,MMB.A.1483,,,
cf4c3a10-d582-5659-af09-9be8f581441c,tg:mmbdc:89_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf4c3a10-d582-5659-af09-9be8f581441c,tg:mmbdc:89_#1,e22_Archives,1,,,MMB.A.I.D.2.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf4c3a10-d582-5659-af09-9be8f581441c,,e22_Dimensions,,,,,,215 x 140 mm,215,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
cf4c3a10-d582-5659-af09-9be8f581441c,,e22_Dimensions,,,,,,215 x 140 mm,140,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
cf4c3a10-d582-5659-af09-9be8f581441c,tg:mmbdc:89_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/q1SgLVUqQfeXgWYmHNta4yCK,https://dams.antwerpen.be/iiif/q1SgLVUqQfeXgWYmHNta4yCK/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
cf4c3a10-d582-5659-af09-9be8f581441c,tg:mmbdc:89_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,,permission required,,,,,,,,,,,,,,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:14_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d2b1e801-98c8-50f2-aada-311f9dcc076b,Doos A.IX,,obituaries,record identifiers,MMB.A.1202,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,tg:mmbdc:14_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,,e22_Dimensions,,,,,,111 x 71 mm,111,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,,e22_Dimensions,,,,,,111 x 71 mm,71,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,tg:mmbdc:14_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/D2LUSnmkQiUb2SgMYXRz6aHS,https://dams.antwerpen.be/iiif/D2LUSnmkQiUb2SgMYXRz6aHS/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,tg:mmbdc:14_#1,e22_ProductionActors,1,,,,,,,,,au::115217:1,"Elsen van den Bergh, Henriëtte Cathérine",subjects (content of works),,"dlod={""suggest"":[""/agents/people/12220364"",""au::115217"",""au::115217:1"",""ark:/83110/x0/5e910b53-95b4-5895-b277-1f1a456413c5"",""Henriëtte Cathérine Elsen van den Bergh""],""name"":""Henriëtte Cathérine Elsen van den Bergh"",""ark"":""ark:/83110/x0/5e910b53-95b4-5895-b277-1f1a456413c5"",""uri"":""/agents/people/12220364"",""id"":""au::115217:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,tg:mmbdc:14_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1901-06-19,,,,,,,,,,,,,,,,,,,,
d2b1e801-98c8-50f2-aada-311f9dcc076b,tg:mmbdc:14_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1901,permission required,,,,,,,,,,,,,,,,
d3868d11-8b8d-5408-aea7-07b014f4cc2f,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:156_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d3868d11-8b8d-5408-aea7-07b014f4cc2f,Doos A.XIX,,files (document groupings),record identifiers,MMB.A.2495,remarks,Nederlands,"34 foto's, te vergelijken met de drukproeven MMB.A.2494. Waarschijnlijk voor een uiteindelijk niet gerealiseerde catalogus van de collectie 1909-1911. Bevat ook een blad met notities betreffende de nummering"
d3868d11-8b8d-5408-aea7-07b014f4cc2f,tg:mmbdc:156_#1,e22_Archives,1,,,MMB.A.I.B.4.c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3868d11-8b8d-5408-aea7-07b014f4cc2f,,e22_Dimensions,,,,,,180 x 130 mm,180,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
d3868d11-8b8d-5408-aea7-07b014f4cc2f,,e22_Dimensions,,,,,,180 x 130 mm,130,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
d3868d11-8b8d-5408-aea7-07b014f4cc2f,tg:mmbdc:156_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/elMgNEZauUocOhLXUAKHKQaT,https://dams.antwerpen.be/iiif/elMgNEZauUocOhLXUAKHKQaT/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
d3868d11-8b8d-5408-aea7-07b014f4cc2f,tg:mmbdc:156_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1909-uu-uu,1911-uu-uu,,,,,,,,,,,,,,,,,,,
d3868d11-8b8d-5408-aea7-07b014f4cc2f,tg:mmbdc:156_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1909,permission required,,,,,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:39_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d5d88f16-25d2-5c82-8c97-d848a6ced94b,Doos A.IX,,postcards,record identifiers,MMB.A.1269,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,tg:mmbdc:39_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,,e22_Dimensions,,,,,,165 x 230 mm,165,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,,e22_Dimensions,,,,,,165 x 230 mm,230,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,tg:mmbdc:39_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/O2dOpcQmKeWdesTUmOi5C9ks,https://dams.antwerpen.be/iiif/O2dOpcQmKeWdesTUmOi5C9ks/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,tg:mmbdc:39_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,tg:mmbdc:39_#1,e22_ProductionActors,2,,,,,,,,,,"Schoesetters, Gregoor",signers,"Schoesetters, Gregoor (Gesigneerd door)",,,,,,,,,,,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,tg:mmbdc:39_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1894-10-23,,,,,,,,,,,,,,,,,,,,
d5d88f16-25d2-5c82-8c97-d848a6ced94b,tg:mmbdc:39_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1894,permission required,,,,,,,,,,,,,,,,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:70_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d6a0a077-1ab3-5f47-a310-14e003d32cb5,Doos A.XI,,financial records,record identifiers,MMB.A.1461,,,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,tg:mmbdc:70_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,tg:mmbdc:70_#1,e22_Archives,1,,,MMB.A.I.D.2.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,,e22_Dimensions,,,,,,281 x 218 mm,281,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,,e22_Dimensions,,,,,,281 x 218 mm,218,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,tg:mmbdc:70_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/gLsXtTjE19Mj9NVvVZ9EKoyA,https://dams.antwerpen.be/iiif/gLsXtTjE19Mj9NVvVZ9EKoyA/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,tg:mmbdc:70_#1,e22_ProductionActors,1,,,,,,,,,,Roland & Bervoets,authors,Roland & Bervoets (Auteur),,,,,,,,,,,,,,,,,,,,,,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,tg:mmbdc:70_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1904-12-31,,,,,,,,,,,,,,,,,,,,
d6a0a077-1ab3-5f47-a310-14e003d32cb5,tg:mmbdc:70_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1904,permission required,,,,,,,,,,,,,,,,
d8d85fc0-9e54-535d-856e-db378422ab52,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:65_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d8d85fc0-9e54-535d-856e-db378422ab52,Doos A.XI,,financial records,record identifiers,MMB.A.1456,,,
d8d85fc0-9e54-535d-856e-db378422ab52,tg:mmbdc:65_#1,e22_Acquisitions,1,vóór 1974 geschonken door Baudouin Cols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8d85fc0-9e54-535d-856e-db378422ab52,tg:mmbdc:65_#1,e22_Archives,1,,,MMB.A.I.D.2.b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8d85fc0-9e54-535d-856e-db378422ab52,,e22_Dimensions,,,,,,167 x 211 mm,167,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
d8d85fc0-9e54-535d-856e-db378422ab52,,e22_Dimensions,,,,,,167 x 211 mm,211,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
d8d85fc0-9e54-535d-856e-db378422ab52,tg:mmbdc:65_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/iB7RBgEIShKhdfardO1TzeVs,https://dams.antwerpen.be/iiif/iB7RBgEIShKhdfardO1TzeVs/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
d8d85fc0-9e54-535d-856e-db378422ab52,tg:mmbdc:65_#1,e22_ProductionActors,1,,,,,,,,,,"Delacre, Charles",authors,"Delacre, Charles (Auteur)",,,,,,,,,,,,,,,,,,,,,,
d8d85fc0-9e54-535d-856e-db378422ab52,tg:mmbdc:65_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1904-12-16,,,,,,,,,,,,,,,,,,,,
d8d85fc0-9e54-535d-856e-db378422ab52,tg:mmbdc:65_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1904,permission required,,,,,,,,,,,,,,,,
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:165_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,"groot depot, kast 14",,programs (documents),record identifiers,MMB.A.2550,,,
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,tg:mmbdc:165_#1,e22_Archives,1,,,MMB.A.I.E.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,,e22_Dimensions,,,,,,100 x 60 mm,100,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,,e22_Dimensions,,,,,,100 x 60 mm,60,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,tg:mmbdc:165_#1,e22_Images,1,,,,,,,,,,,,,,,,,,,https://dams.antwerpen.be/asset/f2Sc2lKN6NAWXYN9tTIrgfmM,https://dams.antwerpen.be/iiif/f2Sc2lKN6NAWXYN9tTIrgfmM/manifest,DAMS Manifest,DAMS Image,,,,,,,,,,,,
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,tg:mmbdc:165_#1,e22_ProductionActors,1,,,,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",authors,,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,,,,,,
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,tg:mmbdc:165_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,,,,1895-02-16,,,,,,,,,,,,,,,,,,,,
d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,tg:mmbdc:165_#1,e22_UsageRestrictions,,,,,,,,,,,,,,,,,begindatum,1895,permission required,,,,,,,,,,,,,,,,
d929c2ae-a8bc-50b3-ab2c-e7d620669d02,,AA,0,,,,,,,,,,,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbdc:47_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/d929c2ae-a8bc-50b3-ab2c-e7d620669d02,Doos A.IX,,scripts (documents),record identifiers,MMB.A.1287,,,
d929c2ae-a8bc-50b3-ab2c-e7d620669d02,tg:mmbdc:47_#1,e22_Archives,1,,,MMB.A.I.E.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d929c2ae-a8bc-50b3-ab2c-e7d620669d02,,e22_Dimensions,,,,,,268 x 197 mm,268,hoogte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
d929c2ae-a8bc-50b3-ab2c-e7d620669d02,,e22_Dimensions,,,,,,268 x 197 mm,197,breedte,millimeters,,,,,,,,,,,,,,,,,,,,,,,,,,
