ResourceID,mmb_id,card,source_field,source_date,Copyright Type,Copyright Revision Date
b736ee4b-1917-5b78-904d-84a166b813cc,tg:mmbbr:2006,e73_Copyrights,begindatum,1904,No Known Copyright,2019
370e4f7d-3ca6-5e86-a9a9-59101185c883,tg:mmbbr:2007,e73_Copyrights,begindatum,1904,No Known Copyright,2019
eb6d418b-6433-5830-9093-d0bb2cd5d484,tg:mmbbr:2008,e73_Copyrights,begindatum,1904,No Known Copyright,2019
2ba30138-7f1c-5b5b-bc4a-0ca2bae4300f,tg:mmbbr:2009,e73_Copyrights,begindatum,1904,No Known Copyright,2019
a53e1dfe-4fa3-581e-a18a-29155563fe9b,tg:mmbbr:2010,e73_Copyrights,begindatum,1904,No Known Copyright,2019
d503a1e6-39b1-5d16-a918-cf4c511d0cfc,tg:mmbbr:2011,e73_Copyrights,begindatum,1904,No Known Copyright,2019
17a2b516-6ed8-520b-b40e-3c55d702c79f,tg:mmbbr:2012,e73_Copyrights,begindatum,1904,No Known Copyright,2019
833841a2-75c3-59cd-9a7a-86ffecfa241a,tg:mmbbr:2013,e73_Copyrights,begindatum,1904,No Known Copyright,2019
d4ffbf74-df35-50fc-a69f-10c353f07586,tg:mmbbr:2014,e73_Copyrights,begindatum,1904,No Known Copyright,2019
161f9ad2-eba3-52a6-9fa3-d2313d3a0dc5,tg:mmbbr:2015,e73_Copyrights,begindatum,1904,No Known Copyright,2019
2571447f-639f-58ab-becd-c874fe934f04,tg:mmbbr:2016,e73_Copyrights,begindatum,1904,No Known Copyright,2019
a29b27d1-95db-5c9e-a247-090ecbb4d751,tg:mmbbr:2017,e73_Copyrights,begindatum,1904,No Known Copyright,2019
ad826dd7-2717-5197-a161-ecc489459265,tg:mmbbr:2018,e73_Copyrights,begindatum,1904,No Known Copyright,2019
57d5f645-b770-52a8-83dd-77d83cc140c1,tg:mmbbr:2019,e73_Copyrights,begindatum,1904,No Known Copyright,2019
d55960ac-291f-5ae5-b5ff-55fc6f407ce5,tg:mmbbr:2020,e73_Copyrights,begindatum,1904,No Known Copyright,2019
be7313f0-6222-5b14-8801-eaa267add838,tg:mmbbr:2021,e73_Copyrights,begindatum,1904,No Known Copyright,2019
c51a6602-3f03-5016-8f47-148de6c81d52,tg:mmbbr:2022,e73_Copyrights,begindatum,1904,No Known Copyright,2019
b63090a7-ab0f-5083-8de1-e39de7d14a91,tg:mmbbr:2023,e73_Copyrights,begindatum,1904,No Known Copyright,2019
e3c124fa-c0b2-5eeb-bed5-e16426bb49b1,tg:mmbbr:2024,e73_Copyrights,begindatum,1904,No Known Copyright,2019
83507b10-69ee-5974-ac4c-42375a915dc1,tg:mmbbr:2025,e73_Copyrights,begindatum,1904,No Known Copyright,2019
e41359d3-d5ec-5c40-be2e-ffa0b5c85dc6,tg:mmbbr:2026,e73_Copyrights,begindatum,1904,No Known Copyright,2019
e8173ef3-0abf-5ff1-9f55-0c4877eceacd,tg:mmbbr:2027,e73_Copyrights,begindatum,1904,No Known Copyright,2019
4c8491bb-b8f1-56f4-8caf-1bb0f3d3adb6,tg:mmbbr:2028,e73_Copyrights,begindatum,1904,No Known Copyright,2019
3739d782-7dcc-5451-b21d-4e24e8f29c63,tg:mmbbr:2029,e73_Copyrights,begindatum,1904,No Known Copyright,2019
d00dc160-19e0-5fff-be77-8e5ab023f0a2,tg:mmbbr:2030,e73_Copyrights,begindatum,1904,No Known Copyright,2019
cf3994b0-33c3-50a1-a929-c2b4c49dc004,tg:mmbbr:2031,e73_Copyrights,begindatum,1904,No Known Copyright,2019
ba33c67a-c5d3-5dee-9dc6-cdd20ad72844,tg:mmbbr:2032,e73_Copyrights,begindatum,1904,No Known Copyright,2019
22eda6c5-ca5a-5d39-a33a-d86eab22682f,tg:mmbbr:2033,e73_Copyrights,begindatum,1904,No Known Copyright,2019
71e914a7-9bf4-5477-854d-a5aa92719182,tg:mmbbr:2034,e73_Copyrights,begindatum,1904,No Known Copyright,2019
18ddaa97-948c-5532-8634-d551e6653c8c,tg:mmbbr:2035,e73_Copyrights,begindatum,1904,No Known Copyright,2019
ea04e41b-415f-5a38-9ba8-c9bfbdf9f61d,tg:mmbbr:2036,e73_Copyrights,begindatum,1904,No Known Copyright,2019
1847d882-7b05-5a84-bd22-552c1f046ece,tg:mmbbr:2037,e73_Copyrights,begindatum,1904,No Known Copyright,2019
9ed0b440-5eaf-5530-916d-0c990fda25a9,tg:mmbbr:2038,e73_Copyrights,begindatum,1904,No Known Copyright,2019
bd984b2c-504c-5e2f-a931-098a09f94c5f,tg:mmbbr:2039,e73_Copyrights,begindatum,1904,No Known Copyright,2019
e82f1c45-c3d7-5aee-a72e-e5c58ff56f1f,tg:mmbbr:2040,e73_Copyrights,begindatum,1904,No Known Copyright,2019
536728ce-ce7d-5fda-a262-4aa2d3433d26,tg:mmbbr:2041,e73_Copyrights,begindatum,1904,No Known Copyright,2019
126db4d8-cc1e-5940-8137-ee75b08bef7d,tg:mmbbr:2042,e73_Copyrights,begindatum,1904,No Known Copyright,2019
2eebbd76-55be-5d23-87cc-c053d7f74ea4,tg:mmbbr:2043,e73_Copyrights,begindatum,1904,No Known Copyright,2019
b6d837f7-9a56-56a5-a62c-b4c828e8b533,tg:mmbbr:2044,e73_Copyrights,begindatum,1904,No Known Copyright,2019
ac9c0252-bfd2-55d0-83f6-b6c5c9f00279,tg:mmbbr:2045,e73_Copyrights,begindatum,1904,No Known Copyright,2019
ceed22fa-191b-5c41-98c0-bcfe697d9483,tg:mmbbr:2046,e73_Copyrights,begindatum,1904,No Known Copyright,2019
85c585f4-338e-58b8-b7e3-bc7c6571fb2a,tg:mmbbr:2047,e73_Copyrights,begindatum,1904,No Known Copyright,2019
fa232e22-f7c6-50b1-b4ec-9cca1cdc0fa1,tg:mmbbr:2048,e73_Copyrights,begindatum,1904,No Known Copyright,2019
a08bd378-dada-5af5-a440-eb7644fce98e,tg:mmbbr:2049,e73_Copyrights,begindatum,1904,No Known Copyright,2019
d19d00d4-44e0-593b-8c40-53487f6ce8e4,tg:mmbbr:2050,e73_Copyrights,begindatum,1904,No Known Copyright,2019
010cd7eb-fa08-56b0-94f7-f04f04a1b366,tg:mmbbr:2051,e73_Copyrights,begindatum,1904,No Known Copyright,2019
0c0f3ca7-9907-5c0f-acee-eb340ffc5aab,tg:mmbbr:2052,e73_Copyrights,begindatum,1904,No Known Copyright,2019
ad342668-bc6f-5b51-8daa-a5551aeb2338,tg:mmbbr:2053,e73_Copyrights,begindatum,1904,No Known Copyright,2019
37249f0f-bb17-5203-be35-f1f05c4f0206,tg:mmbbr:2054,e73_Copyrights,begindatum,1904,No Known Copyright,2019
258c0c64-4910-5326-b660-b6983a6d7a80,tg:mmbbr:2055,e73_Copyrights,begindatum,1904,No Known Copyright,2019
a353f149-2dda-5ccd-93e6-e7391ee6dd23,tg:mmbbr:2056,e73_Copyrights,begindatum,1904,No Known Copyright,2019
7f728587-340b-5c61-97b4-3bce80dfb65a,tg:mmbbr:2057,e73_Copyrights,begindatum,1904,No Known Copyright,2019
acc56d64-fcca-5c7b-9318-7c46a98a0851,tg:mmbbr:2058,e73_Copyrights,begindatum,1904,No Known Copyright,2019
c9d7b9b1-c22c-5609-8b71-bfc464f66e81,tg:mmbbr:2059,e73_Copyrights,begindatum,1904,No Known Copyright,2019
7257aa88-9534-5cda-a8f8-abf2c55dfa49,tg:mmbbr:2060,e73_Copyrights,begindatum,1904,No Known Copyright,2019
7eef434a-625b-58a0-a56a-e0a29885c285,tg:mmbbr:2061,e73_Copyrights,begindatum,1904,No Known Copyright,2019
22f63ac6-c70d-5345-ae5c-63eaf8edb1e3,tg:mmbbr:2062,e73_Copyrights,begindatum,1904,No Known Copyright,2019
587c4fdb-bc81-5d41-a020-14442e9b3431,tg:mmbbr:2063,e73_Copyrights,begindatum,1904,No Known Copyright,2019
2bc0d8be-e905-58a9-b20d-1f6a2ab0e665,tg:mmbbr:2064,e73_Copyrights,begindatum,1904,No Known Copyright,2019
78343c49-a230-5894-b7dd-eef816d0d57c,tg:mmbbr:2065,e73_Copyrights,begindatum,1904,No Known Copyright,2019
159dea76-2e7e-5d83-9b9f-44ab25612ffa,tg:mmbbr:2066,e73_Copyrights,begindatum,1904,No Known Copyright,2019
e4b9561d-8526-5864-96f3-03f30d79df70,tg:mmbbr:2067,e73_Copyrights,begindatum,1904,No Known Copyright,2019
dd02124f-23f2-5b13-8419-6f7cbe77f9a8,tg:mmbbr:2068,e73_Copyrights,begindatum,1904,No Known Copyright,2019
04fb1085-77bb-5165-a99b-3e1f4e617555,tg:mmbbr:2069,e73_Copyrights,begindatum,1904,No Known Copyright,2019
ecdd8419-8b47-543e-8c24-95944a3bd023,tg:mmbbr:2070,e73_Copyrights,begindatum,1904,No Known Copyright,2019
12521879-5370-5e8e-9548-20d286fe43c8,tg:mmbbr:2071,e73_Copyrights,begindatum,1904,No Known Copyright,2019
ebda8393-a419-5d26-80e5-e22c0584e248,tg:mmbbr:2072,e73_Copyrights,begindatum,1904,No Known Copyright,2019
3525a737-871e-5b6d-9b3a-2a5f578eb901,tg:mmbbr:2073,e73_Copyrights,begindatum,1904,No Known Copyright,2019
e8c22fb2-3703-5e29-9507-a4c2b3334d91,tg:mmbbr:2074,e73_Copyrights,begindatum,1904,No Known Copyright,2019
4b302594-8568-59ff-85ac-cb0d5a062c2d,tg:mmbbr:2075,e73_Copyrights,begindatum,1904,No Known Copyright,2019
08e12cc5-b3d4-5207-9ed4-ac63f01542f5,tg:mmbbr:2076,e73_Copyrights,begindatum,1904,No Known Copyright,2019
96f43928-03ec-5ad7-9db6-4aa05a76171d,tg:mmbbr:2077,e73_Copyrights,begindatum,1904,No Known Copyright,2019
90cad853-c414-5c17-ab8c-19c3bf3315b1,tg:mmbbr:2078,e73_Copyrights,begindatum,1904,No Known Copyright,2019
bb84bb7b-69f7-51de-9f2b-ccf81be90fd7,tg:mmbbr:2079,e73_Copyrights,begindatum,1904,No Known Copyright,2019
84a1de66-a04b-50e3-8f53-06ead96e3125,tg:mmbbr:2080,e73_Copyrights,begindatum,1904,No Known Copyright,2019
55f3f8ca-c400-5414-b007-5f96f478ed08,tg:mmbbr:2081,e73_Copyrights,begindatum,1904,No Known Copyright,2019
c3e6d4be-91a8-5913-ba76-8c895c72f413,tg:mmbbr:2082,e73_Copyrights,begindatum,1904,No Known Copyright,2019
a9ae35a4-635a-5f70-bcb5-d8ef9e05a95f,tg:mmbbr:2083,e73_Copyrights,begindatum,1904,No Known Copyright,2019
e5e2eb28-a4bc-5d73-8a1a-57f2b72e8114,tg:mmbbr:2084,e73_Copyrights,begindatum,1904,No Known Copyright,2019
06817bb0-7bdf-562d-b774-de0171afea95,tg:mmbbr:2085,e73_Copyrights,begindatum,1904,No Known Copyright,2019
42287a52-b4a4-5d71-8c26-68df99f6a33a,tg:mmbbr:2086,e73_Copyrights,begindatum,1904,No Known Copyright,2019
12df2954-f6b3-5f22-b2c1-b6c4f19e9f8b,tg:mmbbr:2087,e73_Copyrights,begindatum,1904,No Known Copyright,2019
2987cf40-d959-588a-8995-32ac5c3b7de6,tg:mmbbr:2088,e73_Copyrights,begindatum,1904,No Known Copyright,2019
0153fbb5-942a-5c9a-9059-ac173a381d0c,tg:mmbbr:2089,e73_Copyrights,begindatum,1904,No Known Copyright,2019
7b6105fb-01ce-5d43-8977-c7232ee53bf3,tg:mmbbr:2090,e73_Copyrights,begindatum,1904,No Known Copyright,2019
55b70bf8-3b8c-568a-a342-16acf3548963,tg:mmbbr:2091,e73_Copyrights,begindatum,1904,No Known Copyright,2019
7b7ac9f3-d7eb-578b-93ef-4a2dcd865d60,tg:mmbbr:2092,e73_Copyrights,begindatum,1904,No Known Copyright,2019
8829d5d9-ec7f-5287-a18a-9e7af0e082ed,tg:mmbbr:2093,e73_Copyrights,begindatum,1904,No Known Copyright,2019
87e56019-d0ae-5add-bdaf-ea223e8bd626,tg:mmbbr:2094,e73_Copyrights,begindatum,1904,No Known Copyright,2019
9f46aef4-54f6-5cf6-ae42-3e055b4baa64,tg:mmbbr:2095,e73_Copyrights,begindatum,1904,No Known Copyright,2019
aba2353d-433e-5d2c-9bda-d9fb50012c0a,tg:mmbbr:2096,e73_Copyrights,begindatum,1904,No Known Copyright,2019
baab45f0-03e1-5ffb-bd41-8bf85d6864eb,tg:mmbbr:2097,e73_Copyrights,begindatum,1904,No Known Copyright,2019
37806efc-73d1-5d8d-af48-f3ca3b3bde0e,tg:mmbbr:2098,e73_Copyrights,begindatum,1904,No Known Copyright,2019
378b22b3-571a-597d-9b7f-17d743f307e3,tg:mmbbr:2099,e73_Copyrights,begindatum,1904,No Known Copyright,2019
99b1db7b-cdb0-5b7b-9016-ac5467115782,tg:mmbbr:2100,e73_Copyrights,begindatum,1904,No Known Copyright,2019
81248b15-0ad5-5c9f-8535-378b9b99e75d,tg:mmbbr:2101,e73_Copyrights,begindatum,1904,No Known Copyright,2019
f0745bb7-8723-5750-8f0f-7d629b6be506,tg:mmbbr:2102,e73_Copyrights,begindatum,1904,No Known Copyright,2019
eb643d51-1f3b-50d9-acc7-8b91fe8a3e73,tg:mmbbr:2103,e73_Copyrights,begindatum,1904,No Known Copyright,2019
e9632203-bd78-527c-9529-9836c9784ed8,tg:mmbbr:2104,e73_Copyrights,begindatum,1904,No Known Copyright,2019
a4a03b00-76d7-5ea3-973c-551910ad9847,tg:mmbbr:2105,e73_Copyrights,begindatum,1904,No Known Copyright,2019
5045b8b1-4289-5ae2-91b1-60a500562491,tg:mmbbr:2106,e73_Copyrights,begindatum,1904,No Known Copyright,2019
61646836-45ad-5e61-8293-96b17ce39d2d,tg:mmbbr:2107,e73_Copyrights,begindatum,1904,No Known Copyright,2019
b9a8be3d-d9fb-53cc-b6de-207bb6da5e9a,tg:mmbbr:2108,e73_Copyrights,begindatum,1904,No Known Copyright,2019
22edc1b5-cc12-5127-bdb6-490374b9251d,tg:mmbbr:2109,e73_Copyrights,begindatum,1904,No Known Copyright,2019
a8fbc2d8-0cd5-5ed5-a297-1d2188807fd4,tg:mmbbr:2110,e73_Copyrights,begindatum,1904,No Known Copyright,2019
0b9f4144-9c36-5b0c-9d6b-82f3e78a3179,tg:mmbbr:2115,e73_Copyrights,begindatum,1907,No Known Copyright,2022
aeeaf7cd-2d38-5fb4-abbc-eac95817e381,tg:mmbbr:2116,e73_Copyrights,begindatum,1906,No Known Copyright,2021
7caa3ee5-f7a2-50fa-9b02-230851e89f30,tg:mmbbr:2117,e73_Copyrights,begindatum,1907,No Known Copyright,2022
6149622d-aef2-5542-8f34-18f1069ebdfa,tg:mmbbr:2118,e73_Copyrights,begindatum,1905,No Known Copyright,2020
d26a70c3-5331-5215-b500-87447cec0c3c,tg:mmbbr:2119,e73_Copyrights,begindatum,1904,No Known Copyright,2019
b9b84581-3f75-5e40-a98c-34209d765a20,tg:mmbbr:2121,e73_Copyrights,begindatum,1904,No Known Copyright,2019
0f722036-e735-5925-a82b-057d1c664607,tg:mmbbr:2125,e73_Copyrights,begindatum,1905,No Known Copyright,2020
8ee7505b-cb20-5042-86ca-4ebccfe58f25,tg:mmbbr:2126,e73_Copyrights,begindatum,1905,No Known Copyright,2020
791e1d34-06ba-5207-a984-d019da79003d,tg:mmbbr:2127,e73_Copyrights,begindatum,1907,No Known Copyright,2022
60c3976c-1a03-5ef5-9fc8-3d0f2eeace7c,tg:mmbbr:2128,e73_Copyrights,begindatum,1905,No Known Copyright,2020
33dbac83-f421-50d8-bbd3-ee83241a3870,tg:mmbbr:2129,e73_Copyrights,begindatum,1909,In Copyright,2024
a2938567-5769-51d4-adda-503f8b16caa7,tg:mmbbr:2130,e73_Copyrights,begindatum,uuuu,Copyright Undetermined,
c213ccda-380b-5753-a37a-7c258a1f629a,tg:mmbbr:2131,e73_Copyrights,begindatum,1905,No Known Copyright,2020
a4e41945-e9a8-54a0-a387-4a4b7de36fde,tg:mmbbr:2132,e73_Copyrights,begindatum,1905,No Known Copyright,2020
a69b9d7e-ebfe-5738-9fa8-4577f388e917,tg:mmbbr:2133,e73_Copyrights,begindatum,1905,No Known Copyright,2020
590099f9-e9f3-5fd1-888e-8d997c8da338,tg:mmbbr:2134,e73_Copyrights,begindatum,1905,No Known Copyright,2020
e310f3df-11ac-5d44-beb0-702a36ab4c9e,tg:mmbbr:2135,e73_Copyrights,begindatum,1905,No Known Copyright,2020
7c0ec62d-cb8c-5c8c-a417-72f23aa35a0b,tg:mmbbr:2136,e73_Copyrights,begindatum,1910,In Copyright,2025
38c061f5-ffbd-506f-89b0-29ace6fa13f5,tg:mmbbr:2137,e73_Copyrights,begindatum,1909,In Copyright,2024
0152b5da-97bf-5790-ae99-c63fa1306fe3,tg:mmbbr:2138,e73_Copyrights,begindatum,1909,In Copyright,2024
5cf71e04-a3c4-55dc-9fba-504194fd6270,tg:mmbbr:2139,e73_Copyrights,begindatum,1909,In Copyright,2024
48175646-a68c-5510-bdbd-0c8bc2db807d,tg:mmbbr:2140,e73_Copyrights,begindatum,1906,No Known Copyright,2021
70d8ca0f-d13d-5ac4-a5f7-3d822997b25b,tg:mmbbr:2141,e73_Copyrights,begindatum,1908,In Copyright,2023
71c91d18-a508-5ce7-aced-b1b6e99c0bb8,tg:mmbbr:2142,e73_Copyrights,begindatum,1905,No Known Copyright,2020
013cba85-de6e-5a4d-b632-244ac205a8ce,tg:mmbbr:2143,e73_Copyrights,begindatum,1909,In Copyright,2024
77efc9a8-5c65-57df-b067-f0b5b4441546,tg:mmbbr:2144,e73_Copyrights,begindatum,1907,No Known Copyright,2022
dff3a56a-aed3-577a-a7a5-86dc3e1b5bf2,tg:mmbbr:2145,e73_Copyrights,begindatum,1908,In Copyright,2023
332af399-fda2-5649-bc71-e3dffdd1fe5b,tg:mmbbr:2146,e73_Copyrights,begindatum,1905,No Known Copyright,2020
629e51ac-ce8c-5935-9748-f3fe2a6371b4,tg:mmbbr:2147,e73_Copyrights,begindatum,1905,No Known Copyright,2020
3885c78c-5ad9-53a6-9439-86eb306cc323,tg:mmbbr:2148,e73_Copyrights,begindatum,1906,No Known Copyright,2021
6bce80a8-630b-518f-a60e-fe5a7b0794f6,tg:mmbbr:2150,e73_Copyrights,begindatum,1905,No Known Copyright,2020
5383f617-5854-5e3c-bd40-497dbcb17b20,tg:mmbbr:2151,e73_Copyrights,begindatum,1905,No Known Copyright,2020
4aa25cb5-805b-5488-892b-c0bdace3d684,tg:mmbbr:2153,e73_Copyrights,begindatum,1905,No Known Copyright,2020
10a0f252-6910-59ae-aeb5-341f5227c04a,tg:mmbbr:2154,e73_Copyrights,begindatum,1905,No Known Copyright,2020
96e276bf-f9fb-5def-8ef4-aa3c971c9ed8,tg:mmbbr:2157,e73_Copyrights,begindatum,1905,No Known Copyright,2020
24eaf696-dae5-5927-af54-3fb9948e76ac,tg:mmbbr:2158,e73_Copyrights,begindatum,1905,No Known Copyright,2020
6bfa4f20-04c1-5470-b54b-526a085a95d5,tg:mmbbr:2159,e73_Copyrights,begindatum,1908,In Copyright,2023
d3871df1-3b37-5892-a43f-7f6b477436b1,tg:mmbbr:2161,e73_Copyrights,begindatum,uuuu,Copyright Undetermined,
de03293e-cd54-55d4-ba24-75f1b66afa96,tg:mmbbr:2164,e73_Copyrights,begindatum,1905,No Known Copyright,2020
2ca5d399-ed0e-5bc0-adfa-bf460c4ffcef,tg:mmbbr:2173,e73_Copyrights,begindatum,1905,No Known Copyright,2020
1fea6e08-6a66-56f0-8cab-df08ce3b5df7,tg:mmbbr:2176,e73_Copyrights,begindatum,1904,No Known Copyright,2019
40932f21-12da-5b65-aedb-569bbf57cee7,tg:mmbbr:2178,e73_Copyrights,begindatum,1905,No Known Copyright,2020
a458aa47-ec17-5b34-b84e-5f47e77356cd,tg:mmbbr:2179,e73_Copyrights,begindatum,1905,No Known Copyright,2020
82a7d834-52e6-5834-8158-61b1959b3392,tg:mmbbr:2183,e73_Copyrights,begindatum,1905,No Known Copyright,2020
eb4cf346-a233-5428-9ae9-47965fb2050e,tg:mmbbr:2187,e73_Copyrights,begindatum,1904,No Known Copyright,2019
319036d9-158a-5604-bbb0-14f168309c4f,tg:mmbbr:2188,e73_Copyrights,begindatum,1905,No Known Copyright,2020
20bafb69-41ef-5898-99f0-35462eeeacbc,tg:mmbbr:2189,e73_Copyrights,begindatum,1906,No Known Copyright,2021
cdff2991-2018-5d23-9ec2-4dc6930b012f,tg:mmbbr:2192,e73_Copyrights,begindatum,1904,No Known Copyright,2019
ce541b19-56cb-5ccb-bf0e-ff5e5e685e0d,tg:mmbbr:2194,e73_Copyrights,begindatum,1904,No Known Copyright,2019
109b323a-d18d-5ccc-83b5-dd2f0195b02f,tg:mmbbr:2195,e73_Copyrights,begindatum,1904,No Known Copyright,2019
4f3b9797-cd40-599a-b855-d4df4b7b89e7,tg:mmbbr:2197,e73_Copyrights,begindatum,1905,No Known Copyright,2020
010e9ea8-d80d-570b-9fb0-7b91318e968a,tg:mmbbr:2203,e73_Copyrights,begindatum,1905,No Known Copyright,2020
847eafa5-03b0-5c1d-ae0f-4339be7bfc24,tg:mmbbr:2204,e73_Copyrights,begindatum,1905,No Known Copyright,2020
4b93e6b2-3042-5005-9997-f7daca729b21,tg:mmbbr:2208,e73_Copyrights,begindatum,1905,No Known Copyright,2020
5d6b2983-772f-5423-8477-2e2e7dc75acb,tg:mmbbr:2209,e73_Copyrights,begindatum,1905,No Known Copyright,2020
03a266dd-ce91-5892-a0c8-1fef9dd7a3bf,tg:mmbbr:2211,e73_Copyrights,begindatum,1904,No Known Copyright,2019
1912aa93-300f-5dcd-b845-f42a2d685709,tg:mmbbr:2212,e73_Copyrights,begindatum,1905,No Known Copyright,2020
4856c507-9839-5442-90db-52463c848bf8,tg:mmbbr:2213,e73_Copyrights,begindatum,1907,No Known Copyright,2022
35728ffa-31a8-5c9b-aa21-974458dc20ee,tg:mmbbr:2216,e73_Copyrights,begindatum,1905,No Known Copyright,2020
647f8804-92fc-5aaf-8650-0e8f1f90ebfd,tg:mmbbr:2220,e73_Copyrights,begindatum,1905,No Known Copyright,2020
3b504cfa-ab9a-5be7-b367-82494117acdd,tg:mmbbr:2222,e73_Copyrights,begindatum,1905,No Known Copyright,2020
3c0f04a2-e206-5520-b766-e8b4420dcf40,tg:mmbbr:2224,e73_Copyrights,begindatum,1905,No Known Copyright,2020
87ce3f29-816a-5b80-aa0f-a45eeac8c16c,tg:mmbbr:2226,e73_Copyrights,begindatum,1905,No Known Copyright,2020
314ce990-3503-5cf4-9a67-80610eeff06f,tg:mmbbr:2227,e73_Copyrights,begindatum,1906,No Known Copyright,2021
f612bd3a-b5b4-5fb1-bb95-1b70cd5d475f,tg:mmbbr:2228,e73_Copyrights,begindatum,1906,No Known Copyright,2021
191873eb-ef5d-5e20-ba06-ad3585093de2,tg:mmbbr:2230,e73_Copyrights,begindatum,1905,No Known Copyright,2020
e362a535-352b-5adb-a698-50bf83e59225,tg:mmbbr:2231,e73_Copyrights,begindatum,1905,No Known Copyright,2020
af590669-ac44-5131-859b-475eb7425c6c,tg:mmbbr:2233,e73_Copyrights,begindatum,1904,No Known Copyright,2019
393f7f70-c0e2-5dc6-bba9-92ba5a436307,tg:mmbbr:2234,e73_Copyrights,begindatum,1904,No Known Copyright,2019
0d26efbf-2c16-53bb-8c62-69f7cdc2d931,tg:mmbbr:2235,e73_Copyrights,begindatum,1905,No Known Copyright,2020
43768c9f-a4b8-50ff-97ca-a57a4ca60dd0,tg:mmbbr:2238,e73_Copyrights,begindatum,1905,No Known Copyright,2020
08c0b651-6cd3-5102-a1ab-7f8ac671df9e,tg:mmbbr:2239,e73_Copyrights,begindatum,1905,No Known Copyright,2020
a39757a1-cfbd-5915-b4cd-988ffbbb461e,tg:mmbbr:2240,e73_Copyrights,begindatum,1905,No Known Copyright,2020
b5326a18-bbfe-58da-adfa-0b865223ec52,tg:mmbbr:2241,e73_Copyrights,begindatum,1905,No Known Copyright,2020
5cccbd24-38da-5163-9d5e-c1c9c30c1c4e,tg:mmbbr:2243,e73_Copyrights,begindatum,1906,No Known Copyright,2021
d15745ab-70fb-5fa2-9542-737f2893f7c3,tg:mmbbr:2244,e73_Copyrights,begindatum,1905,No Known Copyright,2020
ec10ef6e-e898-5875-b581-b93f7ef8f6e0,tg:mmbbr:2245,e73_Copyrights,begindatum,1905,No Known Copyright,2020
d5acaf07-6869-5e0a-824c-a29072ef0d66,tg:mmbbr:2246,e73_Copyrights,begindatum,1906,No Known Copyright,2021
85141634-e743-5c86-bbed-dd9c3d7c3764,tg:mmbbr:2247,e73_Copyrights,begindatum,1905,No Known Copyright,2020
13712970-7a52-5803-841c-7084e478851f,tg:mmbbr:2248,e73_Copyrights,begindatum,1905,No Known Copyright,2020
de2811ef-3918-5ca5-b548-ed102a09ec2c,tg:mmbbr:2249,e73_Copyrights,begindatum,1905,No Known Copyright,2020
97597cca-8f1c-5351-a591-30dbe92a02f7,tg:mmbbr:2250,e73_Copyrights,begindatum,1905,No Known Copyright,2020
f22d2498-08fc-513a-9ed0-508106d4d9d7,tg:mmbbr:2251,e73_Copyrights,begindatum,1905,No Known Copyright,2020
f72a191d-79be-5bc7-8c3b-31ad80de505b,tg:mmbbr:2252,e73_Copyrights,begindatum,1905,No Known Copyright,2020
e5872a61-eb51-57f4-9192-5dae0cd0a57f,tg:mmbbr:2253,e73_Copyrights,begindatum,1905,No Known Copyright,2020
5f0a0c51-6f86-5cb8-8cf1-3f9bc818cde1,tg:mmbbr:2254,e73_Copyrights,begindatum,1904,No Known Copyright,2019
f9e3c7b1-279a-53e2-a7d5-2c42b2af948b,tg:mmbbr:2255,e73_Copyrights,begindatum,1904,No Known Copyright,2019
faaaf850-8281-5d7c-9925-5f246492674e,tg:mmbbr:2256,e73_Copyrights,begindatum,1904,No Known Copyright,2019
8085964a-58d6-5091-a22e-70a202284e50,tg:mmbbr:2257,e73_Copyrights,begindatum,1905,No Known Copyright,2020
25174562-6a32-5425-bfe6-795c37360c27,tg:mmbbr:2258,e73_Copyrights,begindatum,1905,No Known Copyright,2020
a09d4771-fd73-5925-b027-61b5e69568c6,tg:mmbbr:2259,e73_Copyrights,begindatum,1905,No Known Copyright,2020
0236ade6-2302-531b-8f2f-baa07971f985,tg:mmbbr:2260,e73_Copyrights,begindatum,1906,No Known Copyright,2021
349399a9-aaab-5f07-a501-2870ffad76d7,tg:mmbbr:2261,e73_Copyrights,begindatum,1906,No Known Copyright,2021
cdec861e-b591-5e39-92c4-a662602cd9dd,tg:mmbbr:2264,e73_Copyrights,begindatum,1905,No Known Copyright,2020
4caa67f4-2d8c-5457-aebe-f233b3a8cd50,tg:mmbbr:2265,e73_Copyrights,begindatum,1904,No Known Copyright,2019
041bbf4e-826c-553a-905a-372d05e07037,tg:mmbbr:2266,e73_Copyrights,begindatum,1905,No Known Copyright,2020
e4f68215-4277-53d8-b166-4d2a947ac831,tg:mmbbr:2267,e73_Copyrights,begindatum,1904,No Known Copyright,2019
5d488893-bedd-5747-ad23-eca33591da95,tg:mmbbr:2268,e73_Copyrights,begindatum,1904,No Known Copyright,2019
06e0af95-fecf-5a11-bdb4-b4653c20ed04,tg:mmbbr:2269,e73_Copyrights,begindatum,1905,No Known Copyright,2020
83e7d97a-5882-5fb4-9017-e4135245aeba,tg:mmbbr:2270,e73_Copyrights,begindatum,1904,No Known Copyright,2019
f8adbbf8-ee5b-5824-8160-54c4a5d33ae9,tg:mmbbr:2271,e73_Copyrights,begindatum,1905,No Known Copyright,2020
666c1c39-90f8-5a6e-94b2-5878309c2d69,tg:mmbbr:2272,e73_Copyrights,begindatum,1905,No Known Copyright,2020
c0a38986-9884-585d-ba33-7f6a74036566,tg:mmbbr:2273,e73_Copyrights,begindatum,1905,No Known Copyright,2020
