ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/S1DaVaJKSTVUpg6PSlhNGnuJ,gerelateerd object,DAMS Archief
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/L15Yo9aDdpftLgrFiMqZVGm3,gerelateerd object,DAMS Archief
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/pRXnCo9QZsf9EhXiNd2PyupQ,gerelateerd object,DAMS Archief
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/gXfApvVcHLUZn8c89JDrTFUB,gerelateerd object,DAMS Archief
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/l2cFnPWu3bJfncReTqjYMONH,gerelateerd object,DAMS Archief
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/A1SocWjXRbgEcVUWXlCtc1rf,gerelateerd object,DAMS Archief
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,8,externe relaties 8 [gerelateerde objecten],https://dams.antwerpen.be,/asset/v2HidBFTFwalbhHbCHpTYRII,gerelateerd object,DAMS Archief
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,9,externe relaties 9 [gerelateerde objecten],https://dams.antwerpen.be,/asset/s1NchGiQrIVmg8WGUJLza6hZ,gerelateerd object,DAMS Archief
ba878d26-02dd-5f3d-a229-f95ae435c842,e73_ExternalRelations,tg:mmbbr:1025,10,externe relaties 10 [gerelateerde objecten],https://dams.antwerpen.be,/asset/zXgG2RLV8YnsHYPVl422313Y,gerelateerd object,DAMS Archief
118c57df-5c73-5d0d-98c4-2f30a73841d3,e73_ExternalRelations,tg:mmbbr:1026,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0357,gerelateerd object,uniform resource locators
118c57df-5c73-5d0d-98c4-2f30a73841d3,e73_ExternalRelations,tg:mmbbr:1026,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0686,gerelateerd object,uniform resource locators
118c57df-5c73-5d0d-98c4-2f30a73841d3,e73_ExternalRelations,tg:mmbbr:1026,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0681,gerelateerd object,uniform resource locators
118c57df-5c73-5d0d-98c4-2f30a73841d3,e73_ExternalRelations,tg:mmbbr:1026,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/BYOPnDPVxQbWUdcOeMtxcYRz,gerelateerd object,DAMS Archief
118c57df-5c73-5d0d-98c4-2f30a73841d3,e73_ExternalRelations,tg:mmbbr:1026,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/M1bScgTF3F8mFjIXRWPBB61A,gerelateerd object,DAMS Archief
12dca62a-146f-5994-bf7f-66ce1843f608,e73_ExternalRelations,tg:mmbbr:1027,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0357,gerelateerd object,uniform resource locators
12dca62a-146f-5994-bf7f-66ce1843f608,e73_ExternalRelations,tg:mmbbr:1027,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0686,gerelateerd object,uniform resource locators
12dca62a-146f-5994-bf7f-66ce1843f608,e73_ExternalRelations,tg:mmbbr:1027,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0681,gerelateerd object,uniform resource locators
12dca62a-146f-5994-bf7f-66ce1843f608,e73_ExternalRelations,tg:mmbbr:1027,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/BYOPnDPVxQbWUdcOeMtxcYRz,gerelateerd object,DAMS Archief
12dca62a-146f-5994-bf7f-66ce1843f608,e73_ExternalRelations,tg:mmbbr:1027,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/M1bScgTF3F8mFjIXRWPBB61A,gerelateerd object,DAMS Archief
6f66f0eb-724d-5cc8-95ce-5e6c46059215,e73_ExternalRelations,tg:mmbbr:1029,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0103,gerelateerd object,uniform resource locators
6f66f0eb-724d-5cc8-95ce-5e6c46059215,e73_ExternalRelations,tg:mmbbr:1029,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0003,gerelateerd object,uniform resource locators
6f66f0eb-724d-5cc8-95ce-5e6c46059215,e73_ExternalRelations,tg:mmbbr:1029,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/b2kKmL8GqaqflVjTQlDZYTbZ,gerelateerd object,DAMS Archief
6f66f0eb-724d-5cc8-95ce-5e6c46059215,e73_ExternalRelations,tg:mmbbr:1029,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/S9qUcDVzw9UXjYthNnfjnOvF,gerelateerd object,DAMS Archief
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0082,gerelateerd object,uniform resource locators
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0109,gerelateerd object,uniform resource locators
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0038,gerelateerd object,uniform resource locators
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0039,gerelateerd object,uniform resource locators
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,g_o_5,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0001.1-2,gerelateerd object,uniform resource locators
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,g_o_6,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0001.2-2.A,gerelateerd object,uniform resource locators
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,g_o_7,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0001.2-2.B,gerelateerd object,uniform resource locators
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,g_o_8,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0023,gerelateerd object,uniform resource locators
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,g_o_9,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0148,gerelateerd object,uniform resource locators
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,g_o_10,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0149,gerelateerd object,uniform resource locators
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/O1RReaSMQJYrHfPUjWg5IS3W,gerelateerd object,DAMS Archief
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/BQKXQViHQKE6cVXIkMdqNmVv,gerelateerd object,DAMS Archief
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/X2VV3ECSdhIimraHSpWQODSj,gerelateerd object,DAMS Archief
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/T2Y7TRgM5aJxXOgbKPnaMQNR,gerelateerd object,DAMS Archief
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/J1LibcgabsBDPOWXfPNk2zfY,gerelateerd object,DAMS Archief
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/fSNbT9xJkRYQUZQQXp1gThs2,gerelateerd object,DAMS Archief
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,8,externe relaties 8 [gerelateerde objecten],https://dams.antwerpen.be,/asset/VEOaZNJ7UVjVBvpD6OS4n1Er,gerelateerd object,DAMS Archief
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,9,externe relaties 9 [gerelateerde objecten],https://dams.antwerpen.be,/asset/X2bAAXPUNqIWEKQkYhnTF2xk,gerelateerd object,DAMS Archief
c6fc7503-9c4d-526e-bd74-d08234386fbd,e73_ExternalRelations,tg:mmbbr:1030,10,externe relaties 10 [gerelateerde objecten],https://dams.antwerpen.be,/asset/ImWVtRmPLIuWkOgcp8TBS2dJ,gerelateerd object,DAMS Archief
235bf955-9d2b-5cf9-8744-2acee091f35f,e73_ExternalRelations,tg:mmbbr:1031,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0105,gerelateerd object,uniform resource locators
235bf955-9d2b-5cf9-8744-2acee091f35f,e73_ExternalRelations,tg:mmbbr:1031,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0148,gerelateerd object,uniform resource locators
235bf955-9d2b-5cf9-8744-2acee091f35f,e73_ExternalRelations,tg:mmbbr:1031,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0149,gerelateerd object,uniform resource locators
235bf955-9d2b-5cf9-8744-2acee091f35f,e73_ExternalRelations,tg:mmbbr:1031,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/A1dfXULbYaLSprYLZCoELU0V,gerelateerd object,DAMS Archief
235bf955-9d2b-5cf9-8744-2acee091f35f,e73_ExternalRelations,tg:mmbbr:1031,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/ImWVtRmPLIuWkOgcp8TBS2dJ,gerelateerd object,DAMS Archief
235bf955-9d2b-5cf9-8744-2acee091f35f,e73_ExternalRelations,tg:mmbbr:1031,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/H2USPQlSqOQQplOqeVtRdCl8,gerelateerd object,DAMS Archief
52984b28-5ef4-5756-a935-ea9f228f968d,e73_ExternalRelations,tg:mmbbr:1032,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0087,gerelateerd object,uniform resource locators
52984b28-5ef4-5756-a935-ea9f228f968d,e73_ExternalRelations,tg:mmbbr:1032,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/j2IGtaelUlWW6FjHSSdObA6s,gerelateerd object,DAMS Archief
502ca5a2-b067-5395-b4e6-864fa2b00dee,e73_ExternalRelations,tg:mmbbr:1033,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0059,gerelateerd object,uniform resource locators
502ca5a2-b067-5395-b4e6-864fa2b00dee,e73_ExternalRelations,tg:mmbbr:1033,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0060,gerelateerd object,uniform resource locators
502ca5a2-b067-5395-b4e6-864fa2b00dee,e73_ExternalRelations,tg:mmbbr:1033,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/QHVUXRnhRCZbEmZiYBmXBb1Z,gerelateerd object,DAMS Archief
502ca5a2-b067-5395-b4e6-864fa2b00dee,e73_ExternalRelations,tg:mmbbr:1033,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/u2VoDDsLQdZOkGdsacRHwUj7,gerelateerd object,DAMS Archief
40484103-b2b2-524f-a545-2e6d0d330407,e73_ExternalRelations,tg:mmbbr:1039,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0686,gerelateerd object,uniform resource locators
40484103-b2b2-524f-a545-2e6d0d330407,e73_ExternalRelations,tg:mmbbr:1039,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/M1bScgTF3F8mFjIXRWPBB61A,gerelateerd object,DAMS Archief
c88b6819-64aa-5400-a9df-5a60c6c4791f,e73_ExternalRelations,tg:mmbbr:1041,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0087,gerelateerd object,uniform resource locators
c88b6819-64aa-5400-a9df-5a60c6c4791f,e73_ExternalRelations,tg:mmbbr:1041,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0105,gerelateerd object,uniform resource locators
c88b6819-64aa-5400-a9df-5a60c6c4791f,e73_ExternalRelations,tg:mmbbr:1041,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/j2IGtaelUlWW6FjHSSdObA6s,gerelateerd object,DAMS Archief
c88b6819-64aa-5400-a9df-5a60c6c4791f,e73_ExternalRelations,tg:mmbbr:1041,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/A1dfXULbYaLSprYLZCoELU0V,gerelateerd object,DAMS Archief
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0258.1-4,gerelateerd object,uniform resource locators
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0258.2-4,gerelateerd object,uniform resource locators
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,g_o_3,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0258.3-4,gerelateerd object,uniform resource locators
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,g_o_4,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0258.4-4,gerelateerd object,uniform resource locators
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,g_o_5,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0302.1-2,gerelateerd object,uniform resource locators
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,g_o_6,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0302.2-2,gerelateerd object,uniform resource locators
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,g_o_7,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0003,gerelateerd object,uniform resource locators
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/J28X5hrLFf4jflRqeNBZJj1S,gerelateerd object,DAMS Archief
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/N2EUgewJZScMQPWVPHcGWhzj,gerelateerd object,DAMS Archief
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,4,externe relaties 4 [gerelateerde objecten],https://dams.antwerpen.be,/asset/V2DZCgbWvmIPGrf2UMjqLu7L,gerelateerd object,DAMS Archief
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,5,externe relaties 5 [gerelateerde objecten],https://dams.antwerpen.be,/asset/A3TIXuLReWGD6HWQV4kZLiZI,gerelateerd object,DAMS Archief
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,6,externe relaties 6 [gerelateerde objecten],https://dams.antwerpen.be,/asset/S1PaYeZ59SRaPG9bgdilK0ZB,gerelateerd object,DAMS Archief
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,7,externe relaties 7 [gerelateerde objecten],https://dams.antwerpen.be,/asset/L2dGZg2KVrOeoPNnTT5f6JxI,gerelateerd object,DAMS Archief
1541c6fb-b7e1-5d36-8b06-7dfd030b07a0,e73_ExternalRelations,tg:mmbbr:1043,8,externe relaties 8 [gerelateerde objecten],https://dams.antwerpen.be,/asset/S9qUcDVzw9UXjYthNnfjnOvF,gerelateerd object,DAMS Archief
9dcd8e8a-55dc-5332-8a82-d0dd85d1232a,e73_ExternalRelations,tg:mmbbr:1047,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.1066,gerelateerd object,uniform resource locators
358f519d-decc-5218-a595-24362405b3d3,e73_ExternalRelations,tg:mmbbr:1051,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0503,gerelateerd object,uniform resource locators
358f519d-decc-5218-a595-24362405b3d3,e73_ExternalRelations,tg:mmbbr:1051,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/V2iXkJHXKQTSZi3gNjK1McW2,gerelateerd object,DAMS Archief
86ab7762-3be5-5a48-bcd1-3da357677a40,e73_ExternalRelations,tg:mmbbr:1052,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0470,gerelateerd object,uniform resource locators
86ab7762-3be5-5a48-bcd1-3da357677a40,e73_ExternalRelations,tg:mmbbr:1052,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/d28WpqZag9GhPSfIvjBp08XZ,gerelateerd object,DAMS Archief
902d352c-9cd1-53b5-9839-56cbfda55514,e73_ExternalRelations,tg:mmbbr:1053,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0085,gerelateerd object,uniform resource locators
902d352c-9cd1-53b5-9839-56cbfda55514,e73_ExternalRelations,tg:mmbbr:1053,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/j27CcWrdEegIeLdKOojbFrHZ,gerelateerd object,DAMS Archief
4873c1b4-bed5-5d61-a8d0-9f86aa3d6dea,e73_ExternalRelations,tg:mmbbr:1055,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0085,gerelateerd object,uniform resource locators
4873c1b4-bed5-5d61-a8d0-9f86aa3d6dea,e73_ExternalRelations,tg:mmbbr:1055,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/j27CcWrdEegIeLdKOojbFrHZ,gerelateerd object,DAMS Archief
d2f07ea1-62ed-5acf-b575-56978989c158,e73_ExternalRelations,tg:mmbbr:1056,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0085,gerelateerd object,uniform resource locators
d2f07ea1-62ed-5acf-b575-56978989c158,e73_ExternalRelations,tg:mmbbr:1056,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/j27CcWrdEegIeLdKOojbFrHZ,gerelateerd object,DAMS Archief
e0fbb569-0ea0-5eb2-8a52-eafa98d0aca7,e73_ExternalRelations,tg:mmbbr:1057,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0085,gerelateerd object,uniform resource locators
e0fbb569-0ea0-5eb2-8a52-eafa98d0aca7,e73_ExternalRelations,tg:mmbbr:1057,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/j27CcWrdEegIeLdKOojbFrHZ,gerelateerd object,DAMS Archief
bd5c2bc8-3a0d-5380-9bc9-c0004b2efc68,e73_ExternalRelations,tg:mmbbr:1058,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0503,gerelateerd object,uniform resource locators
bd5c2bc8-3a0d-5380-9bc9-c0004b2efc68,e73_ExternalRelations,tg:mmbbr:1058,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/V2iXkJHXKQTSZi3gNjK1McW2,gerelateerd object,DAMS Archief
5c036706-8a8e-5dcd-8303-8cee9e8d00bb,e73_ExternalRelations,tg:mmbbr:1059,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0036,gerelateerd object,uniform resource locators
5c036706-8a8e-5dcd-8303-8cee9e8d00bb,e73_ExternalRelations,tg:mmbbr:1059,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/w1fZVZabTchIXRbRTY24fowr,gerelateerd object,DAMS Archief
2864ad23-f35c-562d-84cd-4a6ee350d7ae,e73_ExternalRelations,tg:mmbbr:1060,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0059,gerelateerd object,uniform resource locators
2864ad23-f35c-562d-84cd-4a6ee350d7ae,e73_ExternalRelations,tg:mmbbr:1060,g_o_2,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0060,gerelateerd object,uniform resource locators
2864ad23-f35c-562d-84cd-4a6ee350d7ae,e73_ExternalRelations,tg:mmbbr:1060,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/QHVUXRnhRCZbEmZiYBmXBb1Z,gerelateerd object,DAMS Archief
2864ad23-f35c-562d-84cd-4a6ee350d7ae,e73_ExternalRelations,tg:mmbbr:1060,3,externe relaties 3 [gerelateerde objecten],https://dams.antwerpen.be,/asset/u2VoDDsLQdZOkGdsacRHwUj7,gerelateerd object,DAMS Archief
f88ed948-2dac-5ac4-9fb9-31117a9730b4,e73_ExternalRelations,tg:mmbbr:1061,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0085,gerelateerd object,uniform resource locators
f88ed948-2dac-5ac4-9fb9-31117a9730b4,e73_ExternalRelations,tg:mmbbr:1061,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/j27CcWrdEegIeLdKOojbFrHZ,gerelateerd object,DAMS Archief
78144d0b-9895-58d7-99a0-275562c0fb97,e73_ExternalRelations,tg:mmbbr:1063,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0040,gerelateerd object,uniform resource locators
78144d0b-9895-58d7-99a0-275562c0fb97,e73_ExternalRelations,tg:mmbbr:1063,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/a1TokOIl9TOdFNowOI6A3apd,gerelateerd object,DAMS Archief
063fa8be-e02d-51b4-873e-ce1fd3d5b5e2,e73_ExternalRelations,tg:mmbbr:1064,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0040,gerelateerd object,uniform resource locators
063fa8be-e02d-51b4-873e-ce1fd3d5b5e2,e73_ExternalRelations,tg:mmbbr:1064,2,externe relaties 2 [gerelateerde objecten],https://dams.antwerpen.be,/asset/a1TokOIl9TOdFNowOI6A3apd,gerelateerd object,DAMS Archief
811045e5-775e-5bc6-a679-463b25752fea,e73_ExternalRelations,tg:mmbbr:1065,g_o_1,gerelateerde objecten,http://adlib.internetserver.mmbonline.webservice,/api/wwwopac.ashx?database=collect.inf&command=selectrecord&object_number=MMB.0317,gerelateerd object,uniform resource locators
