ResourceID,card,order,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
cf21f403-4f9d-52bf-9088-8cd7af0831d3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/cf21f403-4f9d-52bf-9088-8cd7af0831d3,object identifier,tg:mmbbr:2005,record identifiers,MMB.A.2005,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
b736ee4b-1917-5b78-904d-84a166b813cc,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b736ee4b-1917-5b78-904d-84a166b813cc,object identifier,tg:mmbbr:2006,record identifiers,MMB.A.2006,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
370e4f7d-3ca6-5e86-a9a9-59101185c883,AA,0,https://data.museummayervandenbergh.be/ark:/59511/370e4f7d-3ca6-5e86-a9a9-59101185c883,object identifier,tg:mmbbr:2007,record identifiers,MMB.A.2007,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
eb6d418b-6433-5830-9093-d0bb2cd5d484,AA,0,https://data.museummayervandenbergh.be/ark:/59511/eb6d418b-6433-5830-9093-d0bb2cd5d484,object identifier,tg:mmbbr:2008,record identifiers,MMB.A.2008,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
2ba30138-7f1c-5b5b-bc4a-0ca2bae4300f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2ba30138-7f1c-5b5b-bc4a-0ca2bae4300f,object identifier,tg:mmbbr:2009,record identifiers,MMB.A.2009,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
a53e1dfe-4fa3-581e-a18a-29155563fe9b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a53e1dfe-4fa3-581e-a18a-29155563fe9b,object identifier,tg:mmbbr:2010,record identifiers,MMB.A.2010,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
d503a1e6-39b1-5d16-a918-cf4c511d0cfc,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d503a1e6-39b1-5d16-a918-cf4c511d0cfc,object identifier,tg:mmbbr:2011,record identifiers,MMB.A.2011,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
17a2b516-6ed8-520b-b40e-3c55d702c79f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/17a2b516-6ed8-520b-b40e-3c55d702c79f,object identifier,tg:mmbbr:2012,record identifiers,MMB.A.2012,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
833841a2-75c3-59cd-9a7a-86ffecfa241a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/833841a2-75c3-59cd-9a7a-86ffecfa241a,object identifier,tg:mmbbr:2013,record identifiers,MMB.A.2013,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
d4ffbf74-df35-50fc-a69f-10c353f07586,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d4ffbf74-df35-50fc-a69f-10c353f07586,object identifier,tg:mmbbr:2014,record identifiers,MMB.A.2014,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
161f9ad2-eba3-52a6-9fa3-d2313d3a0dc5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/161f9ad2-eba3-52a6-9fa3-d2313d3a0dc5,object identifier,tg:mmbbr:2015,record identifiers,MMB.A.2015,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
2571447f-639f-58ab-becd-c874fe934f04,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2571447f-639f-58ab-becd-c874fe934f04,object identifier,tg:mmbbr:2016,record identifiers,MMB.A.2016,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
a29b27d1-95db-5c9e-a247-090ecbb4d751,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a29b27d1-95db-5c9e-a247-090ecbb4d751,object identifier,tg:mmbbr:2017,record identifiers,MMB.A.2017,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
ad826dd7-2717-5197-a161-ecc489459265,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ad826dd7-2717-5197-a161-ecc489459265,object identifier,tg:mmbbr:2018,record identifiers,MMB.A.2018,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
57d5f645-b770-52a8-83dd-77d83cc140c1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/57d5f645-b770-52a8-83dd-77d83cc140c1,object identifier,tg:mmbbr:2019,record identifiers,MMB.A.2019,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
d55960ac-291f-5ae5-b5ff-55fc6f407ce5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d55960ac-291f-5ae5-b5ff-55fc6f407ce5,object identifier,tg:mmbbr:2020,record identifiers,MMB.A.2020,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
be7313f0-6222-5b14-8801-eaa267add838,AA,0,https://data.museummayervandenbergh.be/ark:/59511/be7313f0-6222-5b14-8801-eaa267add838,object identifier,tg:mmbbr:2021,record identifiers,MMB.A.2021,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
c51a6602-3f03-5016-8f47-148de6c81d52,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c51a6602-3f03-5016-8f47-148de6c81d52,object identifier,tg:mmbbr:2022,record identifiers,MMB.A.2022,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
b63090a7-ab0f-5083-8de1-e39de7d14a91,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b63090a7-ab0f-5083-8de1-e39de7d14a91,object identifier,tg:mmbbr:2023,record identifiers,MMB.A.2023,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
e3c124fa-c0b2-5eeb-bed5-e16426bb49b1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e3c124fa-c0b2-5eeb-bed5-e16426bb49b1,object identifier,tg:mmbbr:2024,record identifiers,MMB.A.2024,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
83507b10-69ee-5974-ac4c-42375a915dc1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/83507b10-69ee-5974-ac4c-42375a915dc1,object identifier,tg:mmbbr:2025,record identifiers,MMB.A.2025,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
e41359d3-d5ec-5c40-be2e-ffa0b5c85dc6,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e41359d3-d5ec-5c40-be2e-ffa0b5c85dc6,object identifier,tg:mmbbr:2026,record identifiers,MMB.A.2026,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
e8173ef3-0abf-5ff1-9f55-0c4877eceacd,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e8173ef3-0abf-5ff1-9f55-0c4877eceacd,object identifier,tg:mmbbr:2027,record identifiers,MMB.A.2027,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
4c8491bb-b8f1-56f4-8caf-1bb0f3d3adb6,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4c8491bb-b8f1-56f4-8caf-1bb0f3d3adb6,object identifier,tg:mmbbr:2028,record identifiers,MMB.A.2028,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
3739d782-7dcc-5451-b21d-4e24e8f29c63,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3739d782-7dcc-5451-b21d-4e24e8f29c63,object identifier,tg:mmbbr:2029,record identifiers,MMB.A.2029,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
d00dc160-19e0-5fff-be77-8e5ab023f0a2,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d00dc160-19e0-5fff-be77-8e5ab023f0a2,object identifier,tg:mmbbr:2030,record identifiers,MMB.A.2030,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
cf3994b0-33c3-50a1-a929-c2b4c49dc004,AA,0,https://data.museummayervandenbergh.be/ark:/59511/cf3994b0-33c3-50a1-a929-c2b4c49dc004,object identifier,tg:mmbbr:2031,record identifiers,MMB.A.2031,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
ba33c67a-c5d3-5dee-9dc6-cdd20ad72844,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ba33c67a-c5d3-5dee-9dc6-cdd20ad72844,object identifier,tg:mmbbr:2032,record identifiers,MMB.A.2032,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
22eda6c5-ca5a-5d39-a33a-d86eab22682f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/22eda6c5-ca5a-5d39-a33a-d86eab22682f,object identifier,tg:mmbbr:2033,record identifiers,MMB.A.2033,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
71e914a7-9bf4-5477-854d-a5aa92719182,AA,0,https://data.museummayervandenbergh.be/ark:/59511/71e914a7-9bf4-5477-854d-a5aa92719182,object identifier,tg:mmbbr:2034,record identifiers,MMB.A.2034,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
18ddaa97-948c-5532-8634-d551e6653c8c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/18ddaa97-948c-5532-8634-d551e6653c8c,object identifier,tg:mmbbr:2035,record identifiers,MMB.A.2035,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
ea04e41b-415f-5a38-9ba8-c9bfbdf9f61d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ea04e41b-415f-5a38-9ba8-c9bfbdf9f61d,object identifier,tg:mmbbr:2036,record identifiers,MMB.A.2036,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
1847d882-7b05-5a84-bd22-552c1f046ece,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1847d882-7b05-5a84-bd22-552c1f046ece,object identifier,tg:mmbbr:2037,record identifiers,MMB.A.2037,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
9ed0b440-5eaf-5530-916d-0c990fda25a9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9ed0b440-5eaf-5530-916d-0c990fda25a9,object identifier,tg:mmbbr:2038,record identifiers,MMB.A.2038,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
bd984b2c-504c-5e2f-a931-098a09f94c5f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/bd984b2c-504c-5e2f-a931-098a09f94c5f,object identifier,tg:mmbbr:2039,record identifiers,MMB.A.2039,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
e82f1c45-c3d7-5aee-a72e-e5c58ff56f1f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e82f1c45-c3d7-5aee-a72e-e5c58ff56f1f,object identifier,tg:mmbbr:2040,record identifiers,MMB.A.2040,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
536728ce-ce7d-5fda-a262-4aa2d3433d26,AA,0,https://data.museummayervandenbergh.be/ark:/59511/536728ce-ce7d-5fda-a262-4aa2d3433d26,object identifier,tg:mmbbr:2041,record identifiers,MMB.A.2041,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
126db4d8-cc1e-5940-8137-ee75b08bef7d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/126db4d8-cc1e-5940-8137-ee75b08bef7d,object identifier,tg:mmbbr:2042,record identifiers,MMB.A.2042,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
2eebbd76-55be-5d23-87cc-c053d7f74ea4,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2eebbd76-55be-5d23-87cc-c053d7f74ea4,object identifier,tg:mmbbr:2043,record identifiers,MMB.A.2043,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
b6d837f7-9a56-56a5-a62c-b4c828e8b533,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b6d837f7-9a56-56a5-a62c-b4c828e8b533,object identifier,tg:mmbbr:2044,record identifiers,MMB.A.2044,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
ac9c0252-bfd2-55d0-83f6-b6c5c9f00279,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ac9c0252-bfd2-55d0-83f6-b6c5c9f00279,object identifier,tg:mmbbr:2045,record identifiers,MMB.A.2045,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
ceed22fa-191b-5c41-98c0-bcfe697d9483,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ceed22fa-191b-5c41-98c0-bcfe697d9483,object identifier,tg:mmbbr:2046,record identifiers,MMB.A.2046,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
85c585f4-338e-58b8-b7e3-bc7c6571fb2a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/85c585f4-338e-58b8-b7e3-bc7c6571fb2a,object identifier,tg:mmbbr:2047,record identifiers,MMB.A.2047,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
fa232e22-f7c6-50b1-b4ec-9cca1cdc0fa1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/fa232e22-f7c6-50b1-b4ec-9cca1cdc0fa1,object identifier,tg:mmbbr:2048,record identifiers,MMB.A.2048,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
a08bd378-dada-5af5-a440-eb7644fce98e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a08bd378-dada-5af5-a440-eb7644fce98e,object identifier,tg:mmbbr:2049,record identifiers,MMB.A.2049,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
d19d00d4-44e0-593b-8c40-53487f6ce8e4,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d19d00d4-44e0-593b-8c40-53487f6ce8e4,object identifier,tg:mmbbr:2050,record identifiers,MMB.A.2050,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
010cd7eb-fa08-56b0-94f7-f04f04a1b366,AA,0,https://data.museummayervandenbergh.be/ark:/59511/010cd7eb-fa08-56b0-94f7-f04f04a1b366,object identifier,tg:mmbbr:2051,record identifiers,MMB.A.2051,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
0c0f3ca7-9907-5c0f-acee-eb340ffc5aab,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0c0f3ca7-9907-5c0f-acee-eb340ffc5aab,object identifier,tg:mmbbr:2052,record identifiers,MMB.A.2052,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
ad342668-bc6f-5b51-8daa-a5551aeb2338,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ad342668-bc6f-5b51-8daa-a5551aeb2338,object identifier,tg:mmbbr:2053,record identifiers,MMB.A.2053,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
37249f0f-bb17-5203-be35-f1f05c4f0206,AA,0,https://data.museummayervandenbergh.be/ark:/59511/37249f0f-bb17-5203-be35-f1f05c4f0206,object identifier,tg:mmbbr:2054,record identifiers,MMB.A.2054,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
258c0c64-4910-5326-b660-b6983a6d7a80,AA,0,https://data.museummayervandenbergh.be/ark:/59511/258c0c64-4910-5326-b660-b6983a6d7a80,object identifier,tg:mmbbr:2055,record identifiers,MMB.A.2055,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
a353f149-2dda-5ccd-93e6-e7391ee6dd23,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a353f149-2dda-5ccd-93e6-e7391ee6dd23,object identifier,tg:mmbbr:2056,record identifiers,MMB.A.2056,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
7f728587-340b-5c61-97b4-3bce80dfb65a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7f728587-340b-5c61-97b4-3bce80dfb65a,object identifier,tg:mmbbr:2057,record identifiers,MMB.A.2057,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
acc56d64-fcca-5c7b-9318-7c46a98a0851,AA,0,https://data.museummayervandenbergh.be/ark:/59511/acc56d64-fcca-5c7b-9318-7c46a98a0851,object identifier,tg:mmbbr:2058,record identifiers,MMB.A.2058,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
c9d7b9b1-c22c-5609-8b71-bfc464f66e81,AA,0,https://data.museummayervandenbergh.be/ark:/59511/c9d7b9b1-c22c-5609-8b71-bfc464f66e81,object identifier,tg:mmbbr:2059,record identifiers,MMB.A.2059,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
7257aa88-9534-5cda-a8f8-abf2c55dfa49,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7257aa88-9534-5cda-a8f8-abf2c55dfa49,object identifier,tg:mmbbr:2060,record identifiers,MMB.A.2060,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
7eef434a-625b-58a0-a56a-e0a29885c285,AA,0,https://data.museummayervandenbergh.be/ark:/59511/7eef434a-625b-58a0-a56a-e0a29885c285,object identifier,tg:mmbbr:2061,record identifiers,MMB.A.2061,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
22f63ac6-c70d-5345-ae5c-63eaf8edb1e3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/22f63ac6-c70d-5345-ae5c-63eaf8edb1e3,object identifier,tg:mmbbr:2062,record identifiers,MMB.A.2062,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
587c4fdb-bc81-5d41-a020-14442e9b3431,AA,0,https://data.museummayervandenbergh.be/ark:/59511/587c4fdb-bc81-5d41-a020-14442e9b3431,object identifier,tg:mmbbr:2063,record identifiers,MMB.A.2063,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
2bc0d8be-e905-58a9-b20d-1f6a2ab0e665,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2bc0d8be-e905-58a9-b20d-1f6a2ab0e665,object identifier,tg:mmbbr:2064,record identifiers,MMB.A.2064,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
78343c49-a230-5894-b7dd-eef816d0d57c,AA,0,https://data.museummayervandenbergh.be/ark:/59511/78343c49-a230-5894-b7dd-eef816d0d57c,object identifier,tg:mmbbr:2065,record identifiers,MMB.A.2065,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
159dea76-2e7e-5d83-9b9f-44ab25612ffa,AA,0,https://data.museummayervandenbergh.be/ark:/59511/159dea76-2e7e-5d83-9b9f-44ab25612ffa,object identifier,tg:mmbbr:2066,record identifiers,MMB.A.2066,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
e4b9561d-8526-5864-96f3-03f30d79df70,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e4b9561d-8526-5864-96f3-03f30d79df70,object identifier,tg:mmbbr:2067,record identifiers,MMB.A.2067,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
dd02124f-23f2-5b13-8419-6f7cbe77f9a8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/dd02124f-23f2-5b13-8419-6f7cbe77f9a8,object identifier,tg:mmbbr:2068,record identifiers,MMB.A.2068,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
04fb1085-77bb-5165-a99b-3e1f4e617555,AA,0,https://data.museummayervandenbergh.be/ark:/59511/04fb1085-77bb-5165-a99b-3e1f4e617555,object identifier,tg:mmbbr:2069,record identifiers,MMB.A.2069,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
ecdd8419-8b47-543e-8c24-95944a3bd023,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ecdd8419-8b47-543e-8c24-95944a3bd023,object identifier,tg:mmbbr:2070,record identifiers,MMB.A.2070,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
12521879-5370-5e8e-9548-20d286fe43c8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/12521879-5370-5e8e-9548-20d286fe43c8,object identifier,tg:mmbbr:2071,record identifiers,MMB.A.2071,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
ebda8393-a419-5d26-80e5-e22c0584e248,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ebda8393-a419-5d26-80e5-e22c0584e248,object identifier,tg:mmbbr:2072,record identifiers,MMB.A.2072,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
3525a737-871e-5b6d-9b3a-2a5f578eb901,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3525a737-871e-5b6d-9b3a-2a5f578eb901,object identifier,tg:mmbbr:2073,record identifiers,MMB.A.2073,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
e8c22fb2-3703-5e29-9507-a4c2b3334d91,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e8c22fb2-3703-5e29-9507-a4c2b3334d91,object identifier,tg:mmbbr:2074,record identifiers,MMB.A.2074,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
4b302594-8568-59ff-85ac-cb0d5a062c2d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/4b302594-8568-59ff-85ac-cb0d5a062c2d,object identifier,tg:mmbbr:2075,record identifiers,MMB.A.2075,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
08e12cc5-b3d4-5207-9ed4-ac63f01542f5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/08e12cc5-b3d4-5207-9ed4-ac63f01542f5,object identifier,tg:mmbbr:2076,record identifiers,MMB.A.2076,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum. Bevestiging van de aanwezigheid van Madame en excuses om niet aanwezig te kunnen zijn van Monsieur,Brieven
96f43928-03ec-5ad7-9db6-4aa05a76171d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/96f43928-03ec-5ad7-9db6-4aa05a76171d,object identifier,tg:mmbbr:2077,record identifiers,MMB.A.2077,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
90cad853-c414-5c17-ab8c-19c3bf3315b1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/90cad853-c414-5c17-ab8c-19c3bf3315b1,object identifier,tg:mmbbr:2078,record identifiers,MMB.A.2078,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
bb84bb7b-69f7-51de-9f2b-ccf81be90fd7,AA,0,https://data.museummayervandenbergh.be/ark:/59511/bb84bb7b-69f7-51de-9f2b-ccf81be90fd7,object identifier,tg:mmbbr:2079,record identifiers,MMB.A.2079,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
84a1de66-a04b-50e3-8f53-06ead96e3125,AA,0,https://data.museummayervandenbergh.be/ark:/59511/84a1de66-a04b-50e3-8f53-06ead96e3125,object identifier,tg:mmbbr:2080,record identifiers,MMB.A.2080,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
55f3f8ca-c400-5414-b007-5f96f478ed08,AA,0,https://data.museummayervandenbergh.be/ark:/59511/55f3f8ca-c400-5414-b007-5f96f478ed08,object identifier,tg:mmbbr:2081,record identifiers,MMB.A.2081,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
