card,order,dataset,adm.id_mat,Plaatsingsnummer,adm.isadPartOf,Warehouse Location (begin),adm.uuid_mat,Volgnummer,ResourceID,brocade.id,Source Note,Source Note Type,Source Note Language
e22_Items,1,mpmre,tg:mpmre:152_#1,Arch. 781,isad:mpm:212,10 R 9 B,c1b5c8c5-4080-5c45-8397-6f8d1b28f683,,c1b5c8c5-4080-5c45-8397-6f8d1b28f683,tg:mpmre:152_#1,,,
e22_Items,1,mpmre,tg:mpmre:142_#1,Arch. 793,isad:mpm:211,10 R 9 B,463f1038-38ac-5f42-98b6-1855ae8b699d,,463f1038-38ac-5f42-98b6-1855ae8b699d,tg:mpmre:142_#1,,,
e22_Items,1,mpmre,tg:mpmre:19_#1,Arch. 697,isad:mpm:249,10 Q 9 D,d1e2dab0-c9dd-5b3a-94f2-4bb175c5b4dc,fol. 1-39,d1e2dab0-c9dd-5b3a-94f2-4bb175c5b4dc,tg:mpmre:19_#1,,,
e22_Items,1,mpmre,tg:mpmre:544_#1,Arch. 151,isad:mpm:364,10 Q 3 C,6ea9b001-9740-5295-b0f6-dd7aa91fdc9f,,6ea9b001-9740-5295-b0f6-dd7aa91fdc9f,tg:mpmre:544_#1,,,
e22_Items,1,mpmre,tg:mpmre:554_#1,Arch. 294,isad:mpm:364,10 Q 4 A,e410890f-4bf5-56ca-aabb-a93515eea97f,,e410890f-4bf5-56ca-aabb-a93515eea97f,tg:mpmre:554_#1,,,
e22_Items,1,mpmre,tg:mpmre:269_#1,Arch. 943,isad:mpm:203,10 R 8 D,400aa1b7-8e1f-5423-bb37-0ebcbc29da44,,400aa1b7-8e1f-5423-bb37-0ebcbc29da44,tg:mpmre:269_#1,Arch. 931-946 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:311_#1,Arch. 55,isad:mpm:206,10 Q 1 B,ffcd0f6b-f4b4-57aa-b52d-2f1f3b06ae58,,ffcd0f6b-f4b4-57aa-b52d-2f1f3b06ae58,tg:mpmre:311_#1,,,
e22_Items,1,mpmre,tg:mpmre:279_#1,Arch. 953,isad:mpm:305,10 R 8 D,a29b89f2-61f9-5000-b25d-329dab2e85e6,,a29b89f2-61f9-5000-b25d-329dab2e85e6,tg:mpmre:279_#1,Arch. 947-961 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:301_#1,Arch. 1455,isad:mpm:307,10 R 3 B,c3e96134-9c62-599a-8615-d1f647a96e52,,c3e96134-9c62-599a-8615-d1f647a96e52,tg:mpmre:301_#1,,,
e22_Items,1,mpmre,tg:mpmre:622_#1,Arch. 1391,isad:mpm:466,10 R 3 D,9766deff-8bfa-5181-823c-f8ea63435409,,9766deff-8bfa-5181-823c-f8ea63435409,tg:mpmre:622_#1,,,
e22_Items,1,mpmre,tg:mpmre:632_#1,Arch. 1,isad:mpm:198,10 Q E 1,ddc4d12f-14ec-5571-bc0c-e7cdce81bcc9,,ddc4d12f-14ec-5571-bc0c-e7cdce81bcc9,tg:mpmre:632_#1,,,
e22_Items,1,mpmre,tg:mpmre:485_#1,Arch. 41,isad:mpm:208,10 Q 1 C,a4e34996-9839-5306-a4eb-b5fe363fe126,,a4e34996-9839-5306-a4eb-b5fe363fe126,tg:mpmre:485_#1,,,
e22_Items,1,mpmre,tg:mpmre:54_#1,Arch. 985,isad:mpm:202,10 R 8 C,8e8fbc95-5645-5dfb-b4e9-16f26314f3b2,,8e8fbc95-5645-5dfb-b4e9-16f26314f3b2,tg:mpmre:54_#1,,,
e22_Items,1,mpmre,tg:mpmre:495_#1,Arch. 761,isad:mpm:201,10 R 9 C,7fe93067-718d-5eb3-bf04-e09a2fbe3cdd,,7fe93067-718d-5eb3-bf04-e09a2fbe3cdd,tg:mpmre:495_#1,,,
e22_Items,1,mpmre,tg:mpmre:44_#1,Arch. 976,isad:mpm:202,10 R 8 D,f6d4a51d-e771-5777-bdfa-ce418d60423a,,f6d4a51d-e771-5777-bdfa-ce418d60423a,tg:mpmre:44_#1,,,
e22_Items,1,mpmre,tg:mpmre:36_#1,Arch. 968,isad:mpm:202,10 R 8 D,30f6c814-dede-52e7-a018-400c7f85c00b,,30f6c814-dede-52e7-a018-400c7f85c00b,tg:mpmre:36_#1,,,
e22_Items,1,mpmre,tg:mpmre:26_#1,Arch. 821,isad:mpm:344,10 R 8 F,ec4f3740-012f-50a4-b16c-7a5c1d87393d,,ec4f3740-012f-50a4-b16c-7a5c1d87393d,tg:mpmre:26_#1,,,
e22_Items,1,mpmre,tg:mpmre:640_#1,Arch. 16,isad:mpm:220,10 Q 1 E,5da7361d-72d6-5370-9495-5b4382969a3a,,5da7361d-72d6-5370-9495-5b4382969a3a,tg:mpmre:640_#1,,,
e22_Items,1,mpmre,tg:mpmre:650_#1,Arch. 111,isad:mpm:218,10 Q 2 A,c3103234-7daf-5991-b167-8fbba2a71ace,,c3103234-7daf-5991-b167-8fbba2a71ace,tg:mpmre:650_#1,,,
e22_Items,1,mpmre,tg:mpmre:373_#1,Arch. 246,isad:mpm:206,10 Q 4 C,2f119307-43bf-54b3-88f5-3ddca5b6dea2,,2f119307-43bf-54b3-88f5-3ddca5b6dea2,tg:mpmre:373_#1,,,
e22_Items,1,mpmre,tg:mpmre:363_#1,Arch. 236,isad:mpm:206,10 Q 4 D,0896b4b8-3df6-59a0-8c5f-0c3181d00ffc,,0896b4b8-3df6-59a0-8c5f-0c3181d00ffc,tg:mpmre:363_#1,,,
e22_Items,1,mpmre,tg:mpmre:526_#1,Arch. 12,isad:mpm:364,10 Q 1 E,fb00f834-de3e-59d4-b052-c05483a9b6a6,,fb00f834-de3e-59d4-b052-c05483a9b6a6,tg:mpmre:526_#1,,,
e22_Items,1,mpmre,tg:mpmre:536_#1,Arch. 143,isad:mpm:364,10 Q 3 C,a60ff2d4-11f2-5093-8d5f-a27e2a55a51c,,a60ff2d4-11f2-5093-8d5f-a27e2a55a51c,tg:mpmre:536_#1,,,
e22_Items,1,mpmre,tg:mpmre:121_#1,Arch. 1047,isad:mpm:202,10 R 8 B,39e8faa1-f930-5362-a5f4-047525a46a51,,39e8faa1-f930-5362-a5f4-047525a46a51,tg:mpmre:121_#1,,,
e22_Items,1,mpmre,tg:mpmre:131_#1,Arch. 778,isad:mpm:211,10 R 9 B,41dfd659-6239-55dc-ab9c-ac0f6ba6d0f2,,41dfd659-6239-55dc-ab9c-ac0f6ba6d0f2,tg:mpmre:131_#1,,,
e22_Items,1,mpmre,tg:mpmre:247_#1,Arch. 923,isad:mpm:203,10 R 8 D,23cd74b2-9f5c-57c8-89ab-8e4c2d0eb207,,23cd74b2-9f5c-57c8-89ab-8e4c2d0eb207,tg:mpmre:247_#1,Arch. 919-930 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:257_#1,Arch. 932,isad:mpm:203,10 R 8 D,ed9b9f0c-bc93-5698-9db3-1c6577a58a9a,,ed9b9f0c-bc93-5698-9db3-1c6577a58a9a,tg:mpmre:257_#1,Arch. 931-946 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:412_#1,Arch. 392,isad:mpm:206,10 Q 5 A,683f6809-2f3a-50a3-a858-e3ad76300437,,683f6809-2f3a-50a3-a858-e3ad76300437,tg:mpmre:412_#1,,,
e22_Items,1,mpmre,tg:mpmre:402_#1,Arch. 382,isad:mpm:206,10 Q 5 B,2b937559-b70a-5c3a-a9cf-326a78256acc,,2b937559-b70a-5c3a-a9cf-326a78256acc,tg:mpmre:402_#1,,,
e22_Items,1,mpmre,tg:mpmre:386_#1,Arch. 401,isad:mpm:206,10 Q 5 A,72b9aa7f-d6b9-5e12-884a-c9a75b2c712b,,72b9aa7f-d6b9-5e12-884a-c9a75b2c712b,tg:mpmre:386_#1,,,
e22_Items,1,mpmre,tg:mpmre:396_#1,Arch. 411,isad:mpm:206,10 Q 5 A,5554d3b1-019a-5b8e-9fdd-565df843353b,,5554d3b1-019a-5b8e-9fdd-565df843353b,tg:mpmre:396_#1,,,
e22_Items,1,mpmre,tg:mpmre:198_#1,Arch. 877,isad:mpm:291,10 R 8 D,ce6c98aa-2523-5406-9336-e8766649e662,,ce6c98aa-2523-5406-9336-e8766649e662,tg:mpmre:198_#1,Arch. 863-898 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:188_#1,Arch. 866,isad:mpm:203,10 R 8 D,cecbf269-02ed-5966-8485-6b839e71172c,,cecbf269-02ed-5966-8485-6b839e71172c,tg:mpmre:188_#1,Arch. 863-898 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:18_#1,Arch. 334,isad:mpm:248,10 Q 5 C,49c778ae-db70-5bf5-8b91-918d1ffaabd4,fol. 118-139,49c778ae-db70-5bf5-8b91-918d1ffaabd4,tg:mpmre:18_#1,,,
e22_Items,1,mpmre,tg:mpmre:508_#1,Arch. 1459,isad:mpm:259,10 R 3 B,c7dd8413-4ba3-5f47-881d-6c72503157e5,3,c7dd8413-4ba3-5f47-881d-6c72503157e5,tg:mpmre:508_#1,,,
e22_Items,1,mpmre,tg:mpmre:470_#1,Arch. TS A,isad:mpm:323,15 R 1 A,b3ec2dc3-4cd1-5321-b2d8-4374d99efe71,,b3ec2dc3-4cd1-5321-b2d8-4374d99efe71,tg:mpmre:470_#1,,,
e22_Items,1,mpmre,tg:mpmre:518_#1,Arch. 335,isad:mpm:565,10 Q 5 C,aee6b08c-9303-5141-9b28-19bb74118bd3,,aee6b08c-9303-5141-9b28-19bb74118bd3,tg:mpmre:518_#1,,,
e22_Items,1,mpmre,tg:mpmre:460_#1,Arch. 491,isad:mpm:213,10 Q 6 C,a5a5db13-a8b1-53e7-a4dc-b849f2a391f3,,a5a5db13-a8b1-53e7-a4dc-b849f2a391f3,tg:mpmre:460_#1,,,
e22_Items,1,mpmre,tg:mpmre:225_#1,Arch. 903,isad:mpm:203,10 R 8 D,d3aae511-cc14-57bf-9ab8-350ea54b49ef,,d3aae511-cc14-57bf-9ab8-350ea54b49ef,tg:mpmre:225_#1,Arch. 899-918 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:235_#1,Arch. 912,isad:mpm:203,10 R 8 D,7101f711-a297-51aa-82c0-b3f6c2de6c3e,,7101f711-a297-51aa-82c0-b3f6c2de6c3e,tg:mpmre:235_#1,Arch. 899-918 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:143_#1,Arch. 794,isad:mpm:211,10 R 9 A,d7708212-b346-5552-81f0-4429608ca051,,d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,,,
e22_Items,1,mpmre,tg:mpmre:153_#1,Arch. 784,isad:mpm:212,10 R 9 B,040945c4-ea25-5159-90b1-45e2a01199fd,,040945c4-ea25-5159-90b1-45e2a01199fd,tg:mpmre:153_#1,,,
e22_Items,1,mpmre,tg:mpmre:716_#1,AV LETTY 1,isad:mpm:676,,c6b12d4c-d7c8-50e9-b7ed-febb67eb0830,,c6b12d4c-d7c8-50e9-b7ed-febb67eb0830,tg:mpmre:716_#1,,,
e22_Items,1,mpmre,tg:mpmre:706_#1,Arch. 1069,isad:mpm:668,,0fcdc927-9c8f-52b9-a25f-670a85b27d7a,,0fcdc927-9c8f-52b9-a25f-670a85b27d7a,tg:mpmre:706_#1,,,
e22_Items,1,mpmre,tg:mpmre:45_#1,Arch. 977,isad:mpm:202,10 R 8 D,429244aa-5d21-5e78-9425-1e357d42ac87,,429244aa-5d21-5e78-9425-1e357d42ac87,tg:mpmre:45_#1,,,
e22_Items,1,mpmre,tg:mpmre:494_#1,Arch. 760,isad:mpm:201,10 R 9 D,cca63b1d-543e-5451-a8f1-10a4659b4095,,cca63b1d-543e-5451-a8f1-10a4659b4095,tg:mpmre:494_#1,,,
e22_Items,1,mpmre,tg:mpmre:55_#1,Arch. 986,isad:mpm:202,10 R 8 C,ccd0643a-09ba-5ee3-a59c-9e3152880c9c,,ccd0643a-09ba-5ee3-a59c-9e3152880c9c,tg:mpmre:55_#1,,,
e22_Items,1,mpmre,tg:mpmre:484_#1,Arch. 1449,isad:mpm:208,10 R 3 B,3cf91558-352f-5363-a397-9df6b50c360e,,3cf91558-352f-5363-a397-9df6b50c360e,tg:mpmre:484_#1,,,
e22_Items,1,mpmre,tg:mpmre:300_#1,Arch. 1103,isad:mpm:304,10 R 8 A,3612732c-7dd0-561b-b492-c898649b299f,,3612732c-7dd0-561b-b492-c898649b299f,tg:mpmre:300_#1,Arch. 1101-1103 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:278_#1,Arch. 952,isad:mpm:203,10 R 8 D,a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,,a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,tg:mpmre:278_#1,Arch. 947-961 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:310_#1,Arch. 54,isad:mpm:206,10 Q 1 C,9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,,9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,,,
e22_Items,1,mpmre,tg:mpmre:268_#1,Arch. 942,isad:mpm:203,10 R 8 D,79c72e34-4c3d-5104-bbc6-03231345ee9b,,79c72e34-4c3d-5104-bbc6-03231345ee9b,tg:mpmre:268_#1,Arch. 931-946 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:555_#1,Arch. 294,isad:mpm:221,10 Q 4 A,dea12052-9749-5bf5-817d-f073b012bcab,,dea12052-9749-5bf5-817d-f073b012bcab,tg:mpmre:555_#1,losse katern,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:545_#1,Arch. 152,isad:mpm:364,10 Q 3 C,177be0f3-e695-5b08-92c3-bf79e1fd1ae0,,177be0f3-e695-5b08-92c3-bf79e1fd1ae0,tg:mpmre:545_#1,,,
e22_Items,1,mpmre,tg:mpmre:633_#1,Arch. 4,isad:mpm:335,10 Q 1 E,85d7d60e-aba4-5b94-a7e8-5872de26481b,,85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,,,
e22_Items,1,mpmre,tg:mpmre:623_#1,Arch. 1392,isad:mpm:466,10 R 3 D,cc50b801-9dc5-5e37-99b5-18f1a7afcc63,,cc50b801-9dc5-5e37-99b5-18f1a7afcc63,tg:mpmre:623_#1,,,
e22_Items,1,mpmre,tg:mpmre:651_#1,Arch. 108,isad:mpm:562,10 Q 2 B,6cd053ef-76ec-5220-9ceb-1b41cdfb7b50,,6cd053ef-76ec-5220-9ceb-1b41cdfb7b50,tg:mpmre:651_#1,,,
e22_Items,1,mpmre,tg:mpmre:641_#1,Arch. 19,isad:mpm:335,10 Q 1 D,9533c99c-a4a4-5b4f-8ff7-0d21ac3e5635,,9533c99c-a4a4-5b4f-8ff7-0d21ac3e5635,tg:mpmre:641_#1,,,
e22_Items,1,mpmre,tg:mpmre:537_#1,Arch. 144,isad:mpm:364,10 Q 3 C,8f0c1eeb-6937-5f7b-a020-70d64146767b,,8f0c1eeb-6937-5f7b-a020-70d64146767b,tg:mpmre:537_#1,,,
e22_Items,1,mpmre,tg:mpmre:527_#1,Arch. 13,isad:mpm:364,10 Q 1 E,a77d49e5-a8a1-5f24-a539-f42e17d96215,,a77d49e5-a8a1-5f24-a539-f42e17d96215,tg:mpmre:527_#1,,,
e22_Items,1,mpmre,tg:mpmre:362_#1,Arch. 235,isad:mpm:206,10 Q 4 D,a6d06f2f-5264-510c-a8cd-fbf5d9228ec4,,a6d06f2f-5264-510c-a8cd-fbf5d9228ec4,tg:mpmre:362_#1,,,
e22_Items,1,mpmre,tg:mpmre:372_#1,Arch. 245,isad:mpm:206,10 Q 4 C,0802d145-db0c-5e9a-90e1-723f1d7ee1a0,,0802d145-db0c-5e9a-90e1-723f1d7ee1a0,tg:mpmre:372_#1,,,
e22_Items,1,mpmre,tg:mpmre:27_#1,Arch. 454,isad:mpm:344,10 Q 6 D,45035617-4060-59cc-b5a9-780f4c9f5b9f,,45035617-4060-59cc-b5a9-780f4c9f5b9f,tg:mpmre:27_#1,,,
e22_Items,1,mpmre,tg:mpmre:37_#1,Arch. 969,isad:mpm:202,10 R 8 D,3ae008db-4b48-5a03-94f1-53f39fd4cc16,,3ae008db-4b48-5a03-94f1-53f39fd4cc16,tg:mpmre:37_#1,,,
e22_Items,1,mpmre,tg:mpmre:285_#1,Arch. 959,isad:mpm:203,10 R 8 D,4133af98-18f4-52c0-9fd7-1b5e429434b2,,4133af98-18f4-52c0-9fd7-1b5e429434b2,tg:mpmre:285_#1,Arch. 947-961 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:295_#1,Arch. 1098,isad:mpm:203,10 R 8 A,d3e6c063-08a0-5e7a-8814-31ebcc5bcdd6,,d3e6c063-08a0-5e7a-8814-31ebcc5bcdd6,tg:mpmre:295_#1,Arch. 1090-1100 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:511_#1,Arch. 1459,isad:mpm:259,10 R 3 B,3dcb605c-a87e-5d82-99ee-50da6c9281a3,5,3dcb605c-a87e-5d82-99ee-50da6c9281a3,tg:mpmre:511_#1,,,
e22_Items,1,mpmre,tg:mpmre:469_#1,Arch. 167,isad:mpm:214,10 Q 3 B,8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,,8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,,,
e22_Items,1,mpmre,tg:mpmre:501_#1,Arch. 187,isad:mpm:202,10 Q 3 A,a22588e5-a2fd-5012-927b-8792dd5d9c5f,,a22588e5-a2fd-5012-927b-8792dd5d9c5f,tg:mpmre:501_#1,,,
e22_Items,1,mpmre,tg:mpmre:479_#1,Arch. 738,isad:mpm:208,10 Q 9 A,92109159-31b1-5b4d-aa7b-15a32d3b9626,,92109159-31b1-5b4d-aa7b-15a32d3b9626,tg:mpmre:479_#1,,,
e22_Items,1,mpmre,tg:mpmre:344_#1,Arch. 217,isad:mpm:206,10 Q 3 A,c799d16b-944e-525f-9f14-3763401708ef,,c799d16b-944e-525f-9f14-3763401708ef,tg:mpmre:344_#1,,,
e22_Items,1,mpmre,tg:mpmre:354_#1,Arch. 227,isad:mpm:206,10 Q 4 D,1aec8667-53b3-5d49-a7b0-2b9886235533,,1aec8667-53b3-5d49-a7b0-2b9886235533,tg:mpmre:354_#1,,,
e22_Items,1,mpmre,tg:mpmre:677_#1,MR 42.01,isad:mpm:583,,86b240fb-f086-55cb-b795-506d8a07aa42,,86b240fb-f086-55cb-b795-506d8a07aa42,tg:mpmre:677_#1,,,
e22_Items,1,mpmre,tg:mpmre:667_#1,Arch. 743,isad:mpm:225,10 R 9 D,c1a97a02-593e-5c79-869e-aaba1cb7c9ae,,c1a97a02-593e-5c79-869e-aaba1cb7c9ae,tg:mpmre:667_#1,,,
e22_Items,1,mpmre,tg:mpmre:615_#1,Arch. 1337,isad:mpm:466,10 R 4 C,863465b2-9830-5450-b432-83be7c243441,,863465b2-9830-5450-b432-83be7c243441,tg:mpmre:615_#1,,,
e22_Items,1,mpmre,tg:mpmre:138_#1,Arch. 325,isad:mpm:211,10 Q 5 C,a3ad3f37-e649-56d5-8e1c-dedf32c7584b,,a3ad3f37-e649-56d5-8e1c-dedf32c7584b,tg:mpmre:138_#1,,,
e22_Items,1,mpmre,tg:mpmre:128_#1,Arch. 789,isad:mpm:211,10 R 9 B,40b299d4-3efb-554d-925d-e26fd4ceba62,,40b299d4-3efb-554d-925d-e26fd4ceba62,tg:mpmre:128_#1,,,
e22_Items,1,mpmre,tg:mpmre:326_#1,Arch. 69,isad:mpm:206,10 Q 1 B,af6068e1-4e8b-57bb-9cf2-a8e7f624d470,,af6068e1-4e8b-57bb-9cf2-a8e7f624d470,tg:mpmre:326_#1,,,
e22_Items,1,mpmre,tg:mpmre:336_#1,Arch. 174,isad:mpm:206,10 Q 3 B,7e103c84-354c-5cff-a2ac-8807ec211a60,,7e103c84-354c-5cff-a2ac-8807ec211a60,tg:mpmre:336_#1,,,
e22_Items,1,mpmre,tg:mpmre:573_#1,Arch. 286,isad:mpm:259,10 Q 4 A,2317576c-75b3-5703-980c-dbecd515e2a2,los stuk 6,2317576c-75b3-5703-980c-dbecd515e2a2,tg:mpmre:573_#1,tussen fol. 137-138,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:563_#1,Arch. 281,isad:mpm:364,10 Q 4 B,aa6bedb7-3ccf-5e09-9187-433ebe6a29fc,,aa6bedb7-3ccf-5e09-9187-433ebe6a29fc,tg:mpmre:563_#1,,,
e22_Items,1,mpmre,tg:mpmre:63_#1,Arch. 994,isad:mpm:202,10 R 8 C,14d253be-f149-50b8-8720-c7e69f15ca01,,14d253be-f149-50b8-8720-c7e69f15ca01,tg:mpmre:63_#1,,,
e22_Items,1,mpmre,tg:mpmre:73_#1,Arch. 1000,isad:mpm:202,10 R 8 C,a8f88cfc-1019-59f3-b804-5236c2fabd47,,a8f88cfc-1019-59f3-b804-5236c2fabd47,tg:mpmre:73_#1,,,
e22_Items,1,mpmre,tg:mpmre:181_#1,Arch. 859,isad:mpm:203,10 R 8 D,922026bf-dde5-50a8-953a-c5bf190eefa0,,922026bf-dde5-50a8-953a-c5bf190eefa0,tg:mpmre:181_#1,Arch. 849-862 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:191_#1,Arch. 869,isad:mpm:203,10 R 8 D,32967db0-bf67-51a7-8cf6-55b51c714b8d,,32967db0-bf67-51a7-8cf6-55b51c714b8d,tg:mpmre:191_#1,Arch. 863-898 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:165_#1,Arch. 480,isad:mpm:277,10 Q 6 C,29bb06af-e665-5edc-89bb-4cf08aa8b407,,29bb06af-e665-5edc-89bb-4cf08aa8b407,tg:mpmre:165_#1,,,
e22_Items,1,mpmre,tg:mpmre:175_#1,Arch. 853,isad:mpm:203,10 R 8 D,b5f40003-2d1e-5a96-b475-9b02db8b6cb6,,b5f40003-2d1e-5a96-b475-9b02db8b6cb6,tg:mpmre:175_#1,Arch. 849-862 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:648_#1,Arch. 134,isad:mpm:220,10 Q 3 D,5b7fa238-80b1-547f-a3b0-e5235e3e3cb4,,5b7fa238-80b1-547f-a3b0-e5235e3e3cb4,tg:mpmre:648_#1,,,
e22_Items,1,mpmre,tg:mpmre:658_#1,Arch. 669,isad:mpm:421,10 Q 8 A,512e04a4-3b0a-5115-9834-eb44da866e42,los stuk 3 tussen p. 21-22,512e04a4-3b0a-5115-9834-eb44da866e42,tg:mpmre:658_#1,,,
e22_Items,1,mpmre,tg:mpmre:87_#1,Arch. 1013,isad:mpm:202,10 R 8 C,8f6db7e9-5ff9-5ec5-b5d0-c040884dc84e,,8f6db7e9-5ff9-5ec5-b5d0-c040884dc84e,tg:mpmre:87_#1,,,
e22_Items,1,mpmre,tg:mpmre:456_#1,Arch. 2,isad:mpm:206,10 Q 1 E,e2c7e0e7-2be9-5305-a80c-2b21e95e2640,,e2c7e0e7-2be9-5305-a80c-2b21e95e2640,tg:mpmre:456_#1,,,
e22_Items,1,mpmre,tg:mpmre:97_#1,Arch. 1023,isad:mpm:202,10 R 8 B,2cf92a55-97bb-5d06-8db2-dd1999a24380,,2cf92a55-97bb-5d06-8db2-dd1999a24380,tg:mpmre:97_#1,,,
e22_Items,1,mpmre,tg:mpmre:446_#1,Arch. 469,isad:mpm:239,10 Q 6 D,1d77bdb8-900d-5f88-a136-e85967bcc1df,,1d77bdb8-900d-5f88-a136-e85967bcc1df,tg:mpmre:446_#1,,,
e22_Items,1,mpmre,tg:mpmre:203_#1,Arch. 881,isad:mpm:203,10 R 8 D,ff28d73f-4fed-553d-876c-81750e478e8a,,ff28d73f-4fed-553d-876c-81750e478e8a,tg:mpmre:203_#1,Arch. 863-898 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:213_#1,Arch. 891,isad:mpm:203,10 R 8 D,b7d46190-3041-594b-acc6-571a9f9a7f9b,,b7d46190-3041-594b-acc6-571a9f9a7f9b,tg:mpmre:213_#1,Arch. 863-898 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:597_#1,Arch. 1198,isad:mpm:364,10 R 6 C,8c55a46d-0618-5f88-8b76-0f0dbb20659e,,8c55a46d-0618-5f88-8b76-0f0dbb20659e,tg:mpmre:597_#1,samen ingebonden met Arch. 1196 tot en met Arch. 1200,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:587_#1,Arch. 290,isad:mpm:364,10 Q 4 A,a19ec598-bf7d-5b9f-a5a7-79627869fea8,,a19ec598-bf7d-5b9f-a5a7-79627869fea8,tg:mpmre:587_#1,,,
e22_Items,1,mpmre,tg:mpmre:693_#1,MR 42.01,isad:mpm:631,,6e1a9721-a6f0-5919-a974-9baaf1dcbea0,,6e1a9721-a6f0-5919-a974-9baaf1dcbea0,tg:mpmre:693_#1,,,
e22_Items,1,mpmre,tg:mpmre:683_#1,MR 45.03,isad:mpm:585,,0e9cbc01-c8e6-53ee-b114-7a8f3b69259f,,0e9cbc01-c8e6-53ee-b114-7a8f3b69259f,tg:mpmre:683_#1,,,
e22_Items,1,mpmre,tg:mpmre:319_#1,Arch. 62,isad:mpm:206,10 Q 1 B,745e7c03-5178-5e40-8050-a5a44b05082d,,745e7c03-5178-5e40-8050-a5a44b05082d,tg:mpmre:319_#1,,,
e22_Items,1,mpmre,tg:mpmre:261_#1,Arch. 936,isad:mpm:203,10 R 8 D,e12b200c-5240-5745-9eda-10208c824a81,,e12b200c-5240-5745-9eda-10208c824a81,tg:mpmre:261_#1,Arch. 931-946 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:309_#1,Arch. 53,isad:mpm:206,10 Q 1 C,bd0ed05e-03b0-5a5a-8add-fc47fbed2e7c,,bd0ed05e-03b0-5a5a-8add-fc47fbed2e7c,tg:mpmre:309_#1,,,
e22_Items,1,mpmre,tg:mpmre:271_#1,Arch. 945,isad:mpm:203,10 R 8 D,9b82f124-6bdf-57dc-9ef8-d648816523b5,,9b82f124-6bdf-57dc-9ef8-d648816523b5,tg:mpmre:271_#1,Arch. 931-946 zijn samen in een moderne convoluutband ingebonden,remarks,Nederlands
e22_Items,1,mpmre,tg:mpmre:434_#1,Arch. 376,isad:mpm:206,10 Q 5 B,0abd1998-5649-53a9-b7be-da9ffdafa1ed,,0abd1998-5649-53a9-b7be-da9ffdafa1ed,tg:mpmre:434_#1,,,
e22_Items,1,mpmre,tg:mpmre:424_#1,Arch. 368,isad:mpm:206,10 Q 5 B,5bc224ff-3a64-55d8-a954-4dca3362099a,,5bc224ff-3a64-55d8-a954-4dca3362099a,tg:mpmre:424_#1,,,
e22_Items,1,mpmre,tg:mpmre:107_#1,Arch. 1033,isad:mpm:202,10 R 8 B,9e32d022-60ca-5bbd-a2f7-c50529e82c83,,9e32d022-60ca-5bbd-a2f7-c50529e82c83,tg:mpmre:107_#1,,,
