ResourceID,brocade.id,card,order,source_field,Format Number,Format Unit Type,Format Number Type
7101f711-a297-51aa-82c0-b3f6c2de6c3e,tg:mpmre:235_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,14,folios (leaves),aantal totaal
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,230,folios (leaves),aantal beschreven
d7708212-b346-5552-81f0-4429608ca051,tg:mpmre:143_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,360,folios (leaves),aantal totaal
040945c4-ea25-5159-90b1-45e2a01199fd,tg:mpmre:153_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,283,folios (leaves),aantal beschreven
040945c4-ea25-5159-90b1-45e2a01199fd,tg:mpmre:153_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,284,folios (leaves),aantal totaal
0fcdc927-9c8f-52b9-a25f-670a85b27d7a,tg:mpmre:706_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,14,folios (leaves),aantal beschreven
0fcdc927-9c8f-52b9-a25f-670a85b27d7a,tg:mpmre:706_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,14,folios (leaves),aantal totaal
429244aa-5d21-5e78-9425-1e357d42ac87,tg:mpmre:45_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,68,folios (leaves),aantal beschreven
429244aa-5d21-5e78-9425-1e357d42ac87,tg:mpmre:45_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,79,folios (leaves),aantal totaal
cca63b1d-543e-5451-a8f1-10a4659b4095,tg:mpmre:494_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,177,folios (leaves),aantal beschreven
cca63b1d-543e-5451-a8f1-10a4659b4095,tg:mpmre:494_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,183,folios (leaves),aantal totaal
ccd0643a-09ba-5ee3-a59c-9e3152880c9c,tg:mpmre:55_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,77,folios (leaves),aantal beschreven
ccd0643a-09ba-5ee3-a59c-9e3152880c9c,tg:mpmre:55_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,96,folios (leaves),aantal totaal
3cf91558-352f-5363-a397-9df6b50c360e,tg:mpmre:484_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,68,folios (leaves),aantal beschreven
3cf91558-352f-5363-a397-9df6b50c360e,tg:mpmre:484_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,191,folios (leaves),aantal totaal
3612732c-7dd0-561b-b492-c898649b299f,tg:mpmre:300_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,16,folios (leaves),aantal beschreven
3612732c-7dd0-561b-b492-c898649b299f,tg:mpmre:300_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,32,folios (leaves),aantal totaal
a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,tg:mpmre:278_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,22,folios (leaves),aantal beschreven
a3c969c1-eb27-5f3e-a3a7-9c10ca4de86f,tg:mpmre:278_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,38,folios (leaves),aantal totaal
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,182,folios (leaves),aantal beschreven
9a5d0d2f-4ff1-5ccb-ab27-aaf811256e55,tg:mpmre:310_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,247,folios (leaves),aantal totaal
79c72e34-4c3d-5104-bbc6-03231345ee9b,tg:mpmre:268_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,15,folios (leaves),aantal beschreven
79c72e34-4c3d-5104-bbc6-03231345ee9b,tg:mpmre:268_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,16,folios (leaves),aantal totaal
dea12052-9749-5bf5-817d-f073b012bcab,tg:mpmre:555_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,3,folios (leaves),aantal beschreven
dea12052-9749-5bf5-817d-f073b012bcab,tg:mpmre:555_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,4,folios (leaves),aantal totaal
177be0f3-e695-5b08-92c3-bf79e1fd1ae0,tg:mpmre:545_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,269,folios (leaves),aantal beschreven
177be0f3-e695-5b08-92c3-bf79e1fd1ae0,tg:mpmre:545_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,431,folios (leaves),aantal totaal
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,238,folios (leaves),aantal beschreven
85d7d60e-aba4-5b94-a7e8-5872de26481b,tg:mpmre:633_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,240,folios (leaves),aantal totaal
cc50b801-9dc5-5e37-99b5-18f1a7afcc63,tg:mpmre:623_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,88,folios (leaves),aantal beschreven
cc50b801-9dc5-5e37-99b5-18f1a7afcc63,tg:mpmre:623_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,133,folios (leaves),aantal totaal
6cd053ef-76ec-5220-9ceb-1b41cdfb7b50,tg:mpmre:651_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,66,folios (leaves),aantal beschreven
6cd053ef-76ec-5220-9ceb-1b41cdfb7b50,tg:mpmre:651_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,140,folios (leaves),aantal totaal
9533c99c-a4a4-5b4f-8ff7-0d21ac3e5635,tg:mpmre:641_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,242,folios (leaves),aantal beschreven
9533c99c-a4a4-5b4f-8ff7-0d21ac3e5635,tg:mpmre:641_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,338,folios (leaves),aantal totaal
8f0c1eeb-6937-5f7b-a020-70d64146767b,tg:mpmre:537_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,196,folios (leaves),aantal beschreven
8f0c1eeb-6937-5f7b-a020-70d64146767b,tg:mpmre:537_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,198,folios (leaves),aantal totaal
a77d49e5-a8a1-5f24-a539-f42e17d96215,tg:mpmre:527_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,208,folios (leaves),aantal beschreven
a77d49e5-a8a1-5f24-a539-f42e17d96215,tg:mpmre:527_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,280,folios (leaves),aantal totaal
a6d06f2f-5264-510c-a8cd-fbf5d9228ec4,tg:mpmre:362_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,181,folios (leaves),aantal beschreven
a6d06f2f-5264-510c-a8cd-fbf5d9228ec4,tg:mpmre:362_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,245,folios (leaves),aantal totaal
0802d145-db0c-5e9a-90e1-723f1d7ee1a0,tg:mpmre:372_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,207,folios (leaves),aantal beschreven
0802d145-db0c-5e9a-90e1-723f1d7ee1a0,tg:mpmre:372_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,220,folios (leaves),aantal totaal
45035617-4060-59cc-b5a9-780f4c9f5b9f,tg:mpmre:27_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,13,folios (leaves),aantal beschreven
45035617-4060-59cc-b5a9-780f4c9f5b9f,tg:mpmre:27_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,144,folios (leaves),aantal totaal
3ae008db-4b48-5a03-94f1-53f39fd4cc16,tg:mpmre:37_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,95,folios (leaves),aantal beschreven
3ae008db-4b48-5a03-94f1-53f39fd4cc16,tg:mpmre:37_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,99,folios (leaves),aantal totaal
4133af98-18f4-52c0-9fd7-1b5e429434b2,tg:mpmre:285_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,20,folios (leaves),aantal beschreven
4133af98-18f4-52c0-9fd7-1b5e429434b2,tg:mpmre:285_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,22,folios (leaves),aantal totaal
d3e6c063-08a0-5e7a-8814-31ebcc5bcdd6,tg:mpmre:295_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios (leaves),aantal beschreven
d3e6c063-08a0-5e7a-8814-31ebcc5bcdd6,tg:mpmre:295_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios (leaves),aantal totaal
3dcb605c-a87e-5d82-99ee-50da6c9281a3,tg:mpmre:511_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios (leaves),aantal beschreven
3dcb605c-a87e-5d82-99ee-50da6c9281a3,tg:mpmre:511_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios (leaves),aantal totaal
8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,156,folios (leaves),aantal beschreven
8fc2f029-bbd6-56e0-9ed9-a28c662d5f94,tg:mpmre:469_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,186,folios (leaves),aantal totaal
a22588e5-a2fd-5012-927b-8792dd5d9c5f,tg:mpmre:501_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,58,folios (leaves),aantal beschreven
a22588e5-a2fd-5012-927b-8792dd5d9c5f,tg:mpmre:501_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,92,folios (leaves),aantal totaal
92109159-31b1-5b4d-aa7b-15a32d3b9626,tg:mpmre:479_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,290,folios (leaves),aantal beschreven
92109159-31b1-5b4d-aa7b-15a32d3b9626,tg:mpmre:479_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,291,folios (leaves),aantal totaal
c799d16b-944e-525f-9f14-3763401708ef,tg:mpmre:344_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,252,folios (leaves),aantal beschreven
c799d16b-944e-525f-9f14-3763401708ef,tg:mpmre:344_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,256,folios (leaves),aantal totaal
1aec8667-53b3-5d49-a7b0-2b9886235533,tg:mpmre:354_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,223,folios (leaves),aantal beschreven
1aec8667-53b3-5d49-a7b0-2b9886235533,tg:mpmre:354_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,297,folios (leaves),aantal totaal
86b240fb-f086-55cb-b795-506d8a07aa42,tg:mpmre:677_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,140,folios (leaves),aantal beschreven
c1a97a02-593e-5c79-869e-aaba1cb7c9ae,tg:mpmre:667_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,133,folios (leaves),aantal beschreven
c1a97a02-593e-5c79-869e-aaba1cb7c9ae,tg:mpmre:667_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,136,folios (leaves),aantal totaal
863465b2-9830-5450-b432-83be7c243441,tg:mpmre:615_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,241,folios (leaves),aantal beschreven
863465b2-9830-5450-b432-83be7c243441,tg:mpmre:615_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,246,folios (leaves),aantal totaal
a3ad3f37-e649-56d5-8e1c-dedf32c7584b,tg:mpmre:138_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,97,folios (leaves),aantal beschreven
a3ad3f37-e649-56d5-8e1c-dedf32c7584b,tg:mpmre:138_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,98,folios (leaves),aantal totaal
40b299d4-3efb-554d-925d-e26fd4ceba62,tg:mpmre:128_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,30,folios (leaves),aantal beschreven
40b299d4-3efb-554d-925d-e26fd4ceba62,tg:mpmre:128_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,50,folios (leaves),aantal totaal
af6068e1-4e8b-57bb-9cf2-a8e7f624d470,tg:mpmre:326_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,158,folios (leaves),aantal beschreven
af6068e1-4e8b-57bb-9cf2-a8e7f624d470,tg:mpmre:326_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,197,folios (leaves),aantal totaal
7e103c84-354c-5cff-a2ac-8807ec211a60,tg:mpmre:336_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,144,folios (leaves),aantal beschreven
7e103c84-354c-5cff-a2ac-8807ec211a60,tg:mpmre:336_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,147,folios (leaves),aantal totaal
2317576c-75b3-5703-980c-dbecd515e2a2,tg:mpmre:573_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,2,folios (leaves),aantal beschreven
2317576c-75b3-5703-980c-dbecd515e2a2,tg:mpmre:573_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,2,folios (leaves),aantal totaal
aa6bedb7-3ccf-5e09-9187-433ebe6a29fc,tg:mpmre:563_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,271,folios (leaves),aantal beschreven
aa6bedb7-3ccf-5e09-9187-433ebe6a29fc,tg:mpmre:563_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,271,folios (leaves),aantal totaal
14d253be-f149-50b8-8720-c7e69f15ca01,tg:mpmre:63_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,90,folios (leaves),aantal beschreven
14d253be-f149-50b8-8720-c7e69f15ca01,tg:mpmre:63_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,101,folios (leaves),aantal totaal
a8f88cfc-1019-59f3-b804-5236c2fabd47,tg:mpmre:73_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,98,folios (leaves),aantal beschreven
a8f88cfc-1019-59f3-b804-5236c2fabd47,tg:mpmre:73_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,100,folios (leaves),aantal totaal
922026bf-dde5-50a8-953a-c5bf190eefa0,tg:mpmre:181_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,22,folios (leaves),aantal beschreven
922026bf-dde5-50a8-953a-c5bf190eefa0,tg:mpmre:181_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,34,folios (leaves),aantal totaal
32967db0-bf67-51a7-8cf6-55b51c714b8d,tg:mpmre:191_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios (leaves),aantal beschreven
32967db0-bf67-51a7-8cf6-55b51c714b8d,tg:mpmre:191_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios (leaves),aantal totaal
29bb06af-e665-5edc-89bb-4cf08aa8b407,tg:mpmre:165_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,48,folios (leaves),aantal beschreven
29bb06af-e665-5edc-89bb-4cf08aa8b407,tg:mpmre:165_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,90,folios (leaves),aantal totaal
b5f40003-2d1e-5a96-b475-9b02db8b6cb6,tg:mpmre:175_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,9,folios (leaves),aantal beschreven
b5f40003-2d1e-5a96-b475-9b02db8b6cb6,tg:mpmre:175_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,19,folios (leaves),aantal totaal
5b7fa238-80b1-547f-a3b0-e5235e3e3cb4,tg:mpmre:648_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,397,folios (leaves),aantal beschreven
5b7fa238-80b1-547f-a3b0-e5235e3e3cb4,tg:mpmre:648_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,398,folios (leaves),aantal totaal
512e04a4-3b0a-5115-9834-eb44da866e42,tg:mpmre:658_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,1,folios (leaves),aantal beschreven
512e04a4-3b0a-5115-9834-eb44da866e42,tg:mpmre:658_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,1,folios (leaves),aantal totaal
8f6db7e9-5ff9-5ec5-b5d0-c040884dc84e,tg:mpmre:87_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,61,folios (leaves),aantal beschreven
8f6db7e9-5ff9-5ec5-b5d0-c040884dc84e,tg:mpmre:87_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,100,folios (leaves),aantal totaal
e2c7e0e7-2be9-5305-a80c-2b21e95e2640,tg:mpmre:456_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,42,folios (leaves),aantal beschreven
e2c7e0e7-2be9-5305-a80c-2b21e95e2640,tg:mpmre:456_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,145,folios (leaves),aantal totaal
2cf92a55-97bb-5d06-8db2-dd1999a24380,tg:mpmre:97_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,69,folios (leaves),aantal beschreven
2cf92a55-97bb-5d06-8db2-dd1999a24380,tg:mpmre:97_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,91,folios (leaves),aantal totaal
1d77bdb8-900d-5f88-a136-e85967bcc1df,tg:mpmre:446_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,9,folios (leaves),aantal beschreven
1d77bdb8-900d-5f88-a136-e85967bcc1df,tg:mpmre:446_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,16,folios (leaves),aantal totaal
ff28d73f-4fed-553d-876c-81750e478e8a,tg:mpmre:203_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios (leaves),aantal beschreven
ff28d73f-4fed-553d-876c-81750e478e8a,tg:mpmre:203_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios (leaves),aantal totaal
b7d46190-3041-594b-acc6-571a9f9a7f9b,tg:mpmre:213_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,8,folios (leaves),aantal beschreven
b7d46190-3041-594b-acc6-571a9f9a7f9b,tg:mpmre:213_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,8,folios (leaves),aantal totaal
8c55a46d-0618-5f88-8b76-0f0dbb20659e,tg:mpmre:597_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,7,folios (leaves),aantal beschreven
8c55a46d-0618-5f88-8b76-0f0dbb20659e,tg:mpmre:597_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,10,folios (leaves),aantal totaal
a19ec598-bf7d-5b9f-a5a7-79627869fea8,tg:mpmre:587_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,276,folios (leaves),aantal beschreven
a19ec598-bf7d-5b9f-a5a7-79627869fea8,tg:mpmre:587_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,279,folios (leaves),aantal totaal
6e1a9721-a6f0-5919-a974-9baaf1dcbea0,tg:mpmre:693_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,449,folios (leaves),aantal beschreven
0e9cbc01-c8e6-53ee-b114-7a8f3b69259f,tg:mpmre:683_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,380,folios (leaves),aantal beschreven
745e7c03-5178-5e40-8050-a5a44b05082d,tg:mpmre:319_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,176,folios (leaves),aantal beschreven
745e7c03-5178-5e40-8050-a5a44b05082d,tg:mpmre:319_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,192,folios (leaves),aantal totaal
e12b200c-5240-5745-9eda-10208c824a81,tg:mpmre:261_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,13,folios (leaves),aantal beschreven
e12b200c-5240-5745-9eda-10208c824a81,tg:mpmre:261_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,14,folios (leaves),aantal totaal
bd0ed05e-03b0-5a5a-8add-fc47fbed2e7c,tg:mpmre:309_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,232,folios (leaves),aantal beschreven
bd0ed05e-03b0-5a5a-8add-fc47fbed2e7c,tg:mpmre:309_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,248,folios (leaves),aantal totaal
9b82f124-6bdf-57dc-9ef8-d648816523b5,tg:mpmre:271_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,12,folios (leaves),aantal beschreven
9b82f124-6bdf-57dc-9ef8-d648816523b5,tg:mpmre:271_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,16,folios (leaves),aantal totaal
0abd1998-5649-53a9-b7be-da9ffdafa1ed,tg:mpmre:434_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,68,folios (leaves),aantal beschreven
0abd1998-5649-53a9-b7be-da9ffdafa1ed,tg:mpmre:434_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,188,folios (leaves),aantal totaal
5bc224ff-3a64-55d8-a954-4dca3362099a,tg:mpmre:424_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,76,folios (leaves),aantal beschreven
5bc224ff-3a64-55d8-a954-4dca3362099a,tg:mpmre:424_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,113,folios (leaves),aantal totaal
9e32d022-60ca-5bbd-a2f7-c50529e82c83,tg:mpmre:107_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,58,folios (leaves),aantal beschreven
9e32d022-60ca-5bbd-a2f7-c50529e82c83,tg:mpmre:107_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,93,folios (leaves),aantal totaal
eab35089-88e1-509a-8cdb-046fa8141e6d,tg:mpmre:117_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,89,folios (leaves),aantal beschreven
eab35089-88e1-509a-8cdb-046fa8141e6d,tg:mpmre:117_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,109,folios (leaves),aantal totaal
54977e35-4b36-5cfe-b704-c99c7e8e2e5b,tg:mpmre:704_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,14,folios (leaves),aantal beschreven
54977e35-4b36-5cfe-b704-c99c7e8e2e5b,tg:mpmre:704_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,14,folios (leaves),aantal totaal
331b1179-e39b-5292-ac40-201234d3d3eb,tg:mpmre:714_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,106,folios (leaves),aantal beschreven
331b1179-e39b-5292-ac40-201234d3d3eb,tg:mpmre:714_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,146,folios (leaves),aantal totaal
953e572a-be36-5145-8168-31b9e30b127b,tg:mpmre:151_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,290,folios (leaves),aantal beschreven
953e572a-be36-5145-8168-31b9e30b127b,tg:mpmre:151_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,297,folios (leaves),aantal totaal
66ee994b-1f25-5851-9105-180d30120276,tg:mpmre:141_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,253,folios (leaves),aantal beschreven
66ee994b-1f25-5851-9105-180d30120276,tg:mpmre:141_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,258,folios (leaves),aantal totaal
d79bd735-8187-513b-bbfb-93716a3a2a52,tg:mpmre:237_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,13,folios (leaves),aantal beschreven
d79bd735-8187-513b-bbfb-93716a3a2a52,tg:mpmre:237_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,14,folios (leaves),aantal totaal
ad9318ee-f8ff-5adf-9e8b-6fc7cfd8e66b,tg:mpmre:227_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,12,folios (leaves),aantal beschreven
ad9318ee-f8ff-5adf-9e8b-6fc7cfd8e66b,tg:mpmre:227_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,12,folios (leaves),aantal totaal
d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,tg:mpmre:462_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,209,folios (leaves),aantal beschreven
d798b70b-dd4c-530b-b0ad-edaf1b3b56d9,tg:mpmre:462_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,213,folios (leaves),aantal totaal
990ed8b8-a1ef-5bc9-a4d5-88b519ae9c5e,tg:mpmre:472_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,309,folios (leaves),aantal beschreven
990ed8b8-a1ef-5bc9-a4d5-88b519ae9c5e,tg:mpmre:472_#1,e22_Formats,1,kenmerken/mpmpageshs.mpmpageshsnumber,311,folios (leaves),aantal totaal
ebe17af3-91bc-5062-acfc-ff0ba092e8e5,tg:mpmre:578_#1,e22_Formats,1,kenmerken/mpmpageswrittenhs.mpmpageswrittenhsnumber,58,folios (leaves),aantal beschreven
